expected_deg,segment_start_s,segment_end_s,segment_center_s,gyro_deg,gyro_error_deg,gyro_std_deg,mag_deg,mag_error_deg,mag_std_deg
0.0,0.0188198,1.429394071,0.7241069354999999,5.579010173995762e-19,5.579010173995762e-19,0.0028887835838003724,4.012476625468801e-15,4.012476625468801e-15,1.7132354241976435
90.0,4.416492248,8.201423758,6.308958003000001,89.47758842325261,-0.5224115767473876,0.017430293208233208,98.00940718982459,8.009407189824586,3.294117998209179
180.0,10.9140623,16.44996631,13.682014305,180.4174874047439,0.4174874047438948,0.2942870807247263,204.0596182372151,24.05961823721509,1.8093080882855315
270.0,19.31365391,25.20696725,22.260310580000002,269.2455181393371,-0.7544818606629065,0.07445690763607596,277.33614304833145,7.336143048331451,1.7385445875727172
360.0,27.48556964,33.58949386,30.53753175,359.5758203114085,-0.4241796885914937,0.1244629163859207,361.04908685015414,1.04908685015414,2.022062453860248
