"Time (s)","Magnetic field x (µT)","Magnetic field y (µT)","Magnetic field z (µT)"
8.075650164E0,-2.004375076E1,-3.243750095E0,-4.308750153E1
8.085650164E0,-2.109375000E1,-3.018750191E0,-4.171875000E1
8.095650164E0,-2.008125114E1,-4.500000000E0,-4.303125000E1
8.105650164E0,-2.053125000E1,-3.562500238E0,-4.366875076E1
8.115650164E0,-2.056875038E1,-4.537500381E0,-4.363125229E1
8.125650164E0,-1.972500038E1,-3.487500191E0,-4.246875000E1
8.135650164E0,-1.929375076E1,-4.575000286E0,-4.183125305E1
8.145650164E0,-1.916250038E1,-4.987500191E0,-4.241250229E1
8.155650164E0,-2.111250114E1,-2.625000000E0,-4.370625305E1
8.165650164E0,-2.008125114E1,-4.218750000E0,-4.335000229E1
8.175650164E0,-2.130000114E1,-4.162500381E0,-4.258125305E1
8.185650164E0,-2.006250000E1,-3.525000095E0,-4.443750000E1
8.195650164E0,-1.961250114E1,-4.331250191E0,-4.258125305E1
8.205650164E0,-2.178750038E1,-4.743750095E0,-4.254375076E1
8.215650164E0,-2.004375076E1,-3.787500143E0,-4.245000076E1
8.225650164E0,-2.133750153E1,-4.706250191E0,-4.284375000E1
8.235650164E0,-1.910625076E1,-3.187500238E0,-4.278750229E1
8.245650164E0,-1.959375000E1,-4.050000191E0,-4.260000229E1
8.255650164E0,-2.010000038E1,-4.500000000E0,-4.438125229E1
8.265650164E0,-1.880625153E1,-3.300000191E0,-4.355625153E1
8.275650164E0,-1.925625038E1,-3.337500095E0,-4.293750000E1
8.285650164E0,-2.066250038E1,-3.693750143E0,-4.290000153E1
8.295650164E0,-1.989375114E1,-3.656250238E0,-4.321875000E1
8.305650164E0,-1.955625153E1,-2.381250143E0,-4.402500153E1
8.315650164E0,-2.088750076E1,-5.100000381E0,-4.359375000E1
8.325650164E0,-2.023125076E1,-4.650000095E0,-4.256250000E1
8.335650164E0,-2.053125000E1,-3.825000048E0,-4.335000229E1
8.345650164E0,-1.852500153E1,-4.256250381E0,-4.321875000E1
8.355650164E0,-2.175000000E1,-3.225000143E0,-4.351875305E1
8.365650164E0,-1.978125000E1,-4.762500286E0,-4.301250076E1
8.375650164E0,-1.910625076E1,-3.187500238E0,-4.278750229E1
8.385650164E0,-1.929375076E1,-4.575000286E0,-4.213125229E1
8.395650164E0,-2.025000000E1,-4.650000095E0,-4.316250229E1
8.405650164E0,-2.004375076E1,-3.525000095E0,-4.336875153E1
8.415650164E0,-1.985625076E1,-3.093750238E0,-4.188750076E1
8.425650164E0,-2.103750038E1,-4.706250191E0,-4.421250153E1
8.435650164E0,-1.974375153E1,-3.506250143E0,-4.368750000E1
8.445650164E0,-2.006250000E1,-4.218750000E0,-4.243125153E1
8.455650164E0,-2.051250076E1,-3.543750048E0,-4.306875229E1
8.465650164E0,-1.995000076E1,-4.893750191E0,-4.286250305E1
8.475650164E0,-1.976250076E1,-3.787500143E0,-4.411875153E1
8.485650164E0,-1.918125153E1,-4.162500381E0,-4.546875000E1
8.495650164E0,-1.959375000E1,-3.637500048E0,-4.321875000E1
8.505650164E0,-2.021250153E1,-3.675000191E0,-4.291875076E1
8.515650164E0,-1.995000076E1,-4.350000381E0,-4.425000000E1
8.525650164E0,-2.053125000E1,-4.518750191E0,-4.166250229E1
8.535650164E0,-2.049375153E1,-3.543750048E0,-4.200000000E1
8.545650164E0,-1.989375114E1,-3.375000238E0,-4.323750305E1
8.555650164E0,-2.143125153E1,-3.600000143E0,-4.245000076E1
8.565650164E0,-2.068125153E1,-3.693750143E0,-4.350000000E1
8.575650164E0,-1.950000000E1,-5.025000095E0,-4.436250305E1
8.585650164E0,-2.021250153E1,-4.087500095E0,-4.290000153E1
8.595650164E0,-2.111250114E1,-3.300000191E0,-4.201875305E1
8.605650164E0,-1.837500000E1,-4.106250286E0,-4.366875076E1
8.615650164E0,-2.130000114E1,-4.425000191E0,-4.211250305E1
8.625650164E0,-2.066250038E1,-3.431250095E0,-4.351875305E1
8.635650164E0,-2.004375076E1,-3.243750095E0,-4.338750076E1
8.645650164E0,-2.058750153E1,-4.818750381E0,-4.436250305E1
8.655650164E0,-1.959375000E1,-3.075000048E0,-4.490625000E1
8.665650164E0,-2.017500114E1,-2.700000048E0,-4.295625305E1
8.675650164E0,-1.933125114E1,-4.875000000E0,-4.393125153E1
8.685650164E0,-2.128125000E1,-2.775000095E0,-4.428750229E1
8.695650164E0,-2.130000114E1,-4.162500381E0,-4.288125229E1
8.705650164E0,-2.191875076E1,-3.375000238E0,-4.441875076E1
8.715650164E0,-1.946250153E1,-4.181250095E0,-4.335000229E1
8.725650164E0,-2.000625038E1,-2.962500095E0,-4.248750305E1
8.735650164E0,-1.985625076E1,-2.400000095E0,-4.327500153E1
8.745650164E0,-2.083125114E1,-3.300000191E0,-4.366875076E1
8.755650164E0,-1.875000000E1,-5.943750381E0,-4.327500153E1
8.765650164E0,-2.055000114E1,-4.800000191E0,-4.271250153E1
8.775650164E0,-1.807500076E1,-4.650000095E0,-4.335000229E1
8.785650164E0,-1.946250153E1,-3.768750191E0,-4.441875076E1
8.795650164E0,-1.944375038E1,-3.750000238E0,-4.336875153E1
8.805650164E0,-1.933125114E1,-4.312500000E0,-4.515000153E1
8.815650164E0,-2.116875076E1,-4.837500095E0,-4.239375305E1
8.825650164E0,-2.103750038E1,-4.987500191E0,-4.389375305E1
8.835650164E0,-1.942500114E1,-3.487500191E0,-4.308750153E1
8.845650164E0,-1.983750153E1,-2.118750095E0,-4.329375076E1
8.855650164E0,-2.122500038E1,-5.812500000E0,-4.325625229E1
8.865650164E0,-2.113125038E1,-3.581250191E0,-4.245000076E1
8.875650164E0,-2.227500153E1,-4.368750095E0,-4.436250305E1
8.885650164E0,-1.961250114E1,-4.593750000E0,-4.213125229E1
8.895650164E0,-2.025000000E1,-4.368750095E0,-4.348125076E1
8.905650164E0,-2.056875038E1,-4.800000191E0,-4.361250305E1
8.915650164E0,-1.912500000E1,-3.187500238E0,-4.445625305E1
8.925650164E0,-1.833750153E1,-3.693750143E0,-4.278750229E1
8.935650164E0,-1.927500153E1,-3.618750095E0,-4.353750229E1
8.945650164E0,-2.098125076E1,-3.712500095E0,-4.320000076E1
8.955650164E0,-1.880625153E1,-3.300000191E0,-4.325625229E1
8.965650164E0,-2.025000000E1,-4.368750095E0,-4.393125153E1
8.975650164E0,-1.854375076E1,-4.537500381E0,-4.395000076E1
8.985650164E0,-1.925625038E1,-3.056250095E0,-4.355625153E1
8.995650164E0,-1.995000076E1,-5.325000286E0,-4.254375076E1
9.005650164E0,-1.890000153E1,-5.531250000E0,-4.344375229E1
9.015650164E0,-2.030625153E1,-5.625000000E0,-4.387500000E1
9.025650164E0,-2.236875153E1,-3.525000095E0,-4.288125229E1
9.035650164E0,-2.180625153E1,-4.481250286E0,-4.451250076E1
9.045650164E0,-2.028750038E1,-5.625000000E0,-4.342500305E1
9.055650164E0,-1.950000000E1,-5.418750286E0,-4.269375229E1
9.065650164E0,-1.916250038E1,-4.987500191E0,-4.196250153E1
9.075650164E0,-2.008125114E1,-4.218750000E0,-4.305000305E1
9.085650164E0,-1.963125038E1,-4.331250191E0,-4.425000000E1
9.095650164E0,-2.026875114E1,-5.343750000E0,-4.284375000E1
9.105650164E0,-2.025000000E1,-4.368750095E0,-4.393125153E1
9.115650164E0,-1.927500153E1,-3.600000143E0,-4.261875153E1
9.125650164E0,-1.961250114E1,-4.331250191E0,-4.350000000E1
9.135650164E0,-2.056875038E1,-4.537500381E0,-4.363125229E1
9.145650164E0,-2.019375038E1,-3.393750191E0,-4.291875076E1
9.155650164E0,-2.070000076E1,-4.125000000E0,-4.348125076E1
9.165650164E0,-1.995000076E1,-4.350000381E0,-4.455000305E1
9.175650164E0,-1.963125038E1,-4.875000000E0,-4.286250305E1
9.185650164E0,-2.101875114E1,-4.425000191E0,-4.316250229E1
9.195650164E0,-1.963125038E1,-4.050000191E0,-4.426875305E1
9.205650164E0,-2.180625153E1,-4.481250286E0,-4.421250153E1
9.215650164E0,-2.015625000E1,-2.681250095E0,-4.220625305E1
9.225650164E0,-1.940625000E1,-3.206250191E0,-4.278750229E1
9.235650164E0,-1.996875000E1,-5.606250286E0,-4.282500076E1
9.245650164E0,-1.972500038E1,-3.225000143E0,-4.308750153E1
9.255650164E0,-1.965000153E1,-5.306250095E0,-4.314375305E1
9.265650164E0,-2.115000153E1,-3.862500191E0,-4.305000305E1
9.275650164E0,-1.966875076E1,-4.612500191E0,-4.590000153E1
9.285650164E0,-2.008125114E1,-4.500000000E0,-4.273125076E1
9.295650164E0,-2.128125000E1,-3.731250048E0,-4.213125229E1
9.305650164E0,-1.869375038E1,-4.125000000E0,-4.366875076E1
9.315650164E0,-1.944375038E1,-3.768750191E0,-4.366875076E1
9.325650164E0,-1.929375076E1,-3.618750095E0,-4.398750305E1
9.335650164E0,-1.882500076E1,-4.275000095E0,-4.290000153E1
9.345650164E0,-1.961250114E1,-4.331250191E0,-4.258125305E1
9.355650164E0,-2.086875153E1,-5.100000381E0,-4.194375229E1
9.365650164E0,-1.912500000E1,-3.468750238E0,-4.338750076E1
9.375650164E0,-1.931250000E1,-4.312500000E0,-4.395000076E1
9.385650164E0,-2.113125038E1,-3.862500191E0,-4.273125076E1
9.395650164E0,-2.019375038E1,-3.393750191E0,-4.291875076E1
9.405650164E0,-2.023125076E1,-4.650000095E0,-4.256250000E1
9.415650164E0,-1.959375000E1,-4.050000191E0,-4.260000229E1
9.425650164E0,-1.993125153E1,-4.350000381E0,-4.348125076E1
9.435650164E0,-1.965000153E1,-5.568750381E0,-4.252500153E1
9.445650164E0,-1.865625000E1,-3.712500095E0,-4.278750229E1
9.455650164E0,-1.991250038E1,-4.068750381E0,-4.320000076E1
9.465650164E0,-1.826250076E1,-5.493750095E0,-4.346250153E1
9.475650164E0,-1.980000114E1,-4.200000286E0,-4.500000000E1
9.485650164E0,-2.143125153E1,-3.337500095E0,-4.306875229E1
9.495650164E0,-1.946250153E1,-4.181250095E0,-4.335000229E1
9.505650164E0,-1.959375000E1,-3.356250048E0,-4.398750305E1
9.515650164E0,-2.023125076E1,-4.368750095E0,-4.288125229E1
9.525650164E0,-2.148750114E1,-4.312500000E0,-4.438125229E1
9.535650164E0,-2.025000000E1,-4.650000095E0,-4.348125076E1
9.545650164E0,-2.056875038E1,-4.537500381E0,-4.363125229E1
9.555650164E0,-1.974375153E1,-3.787500143E0,-4.336875153E1
9.565650164E0,-1.822500038E1,-4.518750191E0,-4.290000153E1
9.575650164E0,-2.085000038E1,-3.862500191E0,-4.410000229E1
9.585650164E0,-2.073750114E1,-5.362500191E0,-4.282500076E1
9.595650164E0,-1.989375114E1,-3.656250238E0,-4.291875076E1
9.605650164E0,-1.918125153E1,-4.725000381E0,-4.438125229E1
9.615650164E0,-1.863750076E1,-3.150000095E0,-4.250625229E1
9.625650164E0,-2.056875038E1,-5.081250191E0,-4.269375229E1
9.635650164E0,-1.929375076E1,-4.293750286E0,-4.260000229E1
9.645650164E0,-1.955625153E1,-3.337500095E0,-4.186875153E1
9.655650164E0,-2.025000000E1,-4.912500381E0,-4.256250000E1
9.665650164E0,-2.025000000E1,-5.343750000E0,-4.207500076E1
9.675650164E0,-2.010000038E1,-4.500000000E0,-4.363125229E1
9.685650164E0,-1.931250000E1,-4.575000286E0,-4.318125153E1
9.695650164E0,-2.025000000E1,-4.912500381E0,-4.256250000E1
9.705650164E0,-2.023125076E1,-3.675000191E0,-4.426875305E1
9.715650164E0,-2.077500153E1,-5.925000191E0,-4.340625000E1
9.725650164E0,-1.972500038E1,-3.225000143E0,-4.308750153E1
9.735650164E0,-2.128125000E1,-3.468750238E0,-4.260000229E1
9.745650164E0,-1.991250038E1,-4.068750381E0,-4.350000000E1
9.755650164E0,-1.882500076E1,-3.993750095E0,-4.351875305E1
9.765650164E0,-1.978125000E1,-4.200000286E0,-4.365000153E1
9.775650164E0,-2.056875038E1,-4.800000191E0,-4.406250000E1
9.785650164E0,-1.929375076E1,-4.293750286E0,-4.260000229E1
9.795650164E0,-1.927500153E1,-4.012500286E0,-4.215000153E1
9.805650164E0,-2.010000038E1,-4.218750000E0,-4.410000229E1
9.815650164E0,-2.023125076E1,-4.087500095E0,-4.320000076E1
9.825650164E0,-2.055000114E1,-4.800000191E0,-4.271250153E1
9.835650164E0,-1.869375038E1,-4.687500000E0,-4.273125076E1
9.845650164E0,-2.019375038E1,-3.393750191E0,-4.321875000E1
9.855650164E0,-1.908750153E1,-2.906250000E0,-4.310625076E1
9.865650164E0,-2.086875153E1,-4.818750381E0,-4.301250076E1
9.875650164E0,-2.113125038E1,-3.862500191E0,-4.273125076E1
9.885650164E0,-2.070000076E1,-4.406250000E0,-4.348125076E1
9.895650164E0,-1.991250038E1,-4.068750381E0,-4.260000229E1
9.905650164E0,-2.225625038E1,-4.368750095E0,-4.361250305E1
9.915650164E0,-2.103750038E1,-4.706250191E0,-4.346250153E1
9.925650164E0,-1.931250000E1,-4.031250000E0,-4.426875305E1
9.935650164E0,-2.019375038E1,-3.393750191E0,-4.261875153E1
9.945650164E0,-2.173125076E1,-3.768750191E0,-4.093125153E1
9.955650164E0,-1.944375038E1,-4.181250095E0,-4.275000000E1
9.965650164E0,-2.100000000E1,-3.450000048E0,-4.486875153E1
9.975650164E0,-2.208750153E1,-4.200000286E0,-4.256250000E1
9.985650164E0,-1.991250038E1,-4.612500191E0,-4.211250305E1
9.995650164E0,-2.071875000E1,-4.950000286E0,-4.284375000E1
1.000565016E1,-2.086875153E1,-4.275000095E0,-4.438125229E1
1.001565016E1,-1.816875076E1,-2.981250048E0,-4.297500229E1
1.002565016E1,-1.996875000E1,-4.912500381E0,-4.421250153E1
1.003565016E1,-2.122500038E1,-5.550000191E0,-4.357500076E1
1.004565016E1,-1.959375000E1,-4.050000191E0,-4.290000153E1
1.005565016E1,-1.987500000E1,-3.093750238E0,-4.353750229E1
1.006565016E1,-2.068125153E1,-3.693750143E0,-4.320000076E1
1.007565016E1,-2.010000038E1,-5.043750286E0,-4.301250076E1
1.008565016E1,-2.025000000E1,-4.931250095E0,-4.316250229E1
1.009565016E1,-1.961250114E1,-4.593750000E0,-4.288125229E1
1.010565016E1,-1.987500000E1,-3.375000238E0,-4.261875153E1
1.011565016E1,-1.828125000E1,-5.493750095E0,-4.451250076E1
1.012565016E1,-1.944375038E1,-4.443750381E0,-4.168125153E1
1.013565016E1,-2.116875076E1,-4.837500095E0,-4.269375229E1
1.014565016E1,-2.070000076E1,-4.406250000E0,-4.318125153E1
1.015565016E1,-2.073750114E1,-4.968750000E0,-4.451250076E1
1.016565016E1,-2.173125076E1,-3.487500191E0,-4.155000305E1
1.017565016E1,-1.991250038E1,-4.350000381E0,-4.213125229E1
1.018565016E1,-1.944375038E1,-3.750000238E0,-4.306875229E1
1.019565016E1,-1.865625000E1,-3.431250095E0,-4.338750076E1
1.020565016E1,-2.066250038E1,-3.693750143E0,-4.290000153E1
1.021565016E1,-2.017500114E1,-3.375000238E0,-4.126875305E1
1.022565016E1,-1.993125153E1,-4.631250381E0,-4.288125229E1
1.023565016E1,-2.008125114E1,-4.500000000E0,-4.273125076E1
1.024565016E1,-2.118750000E1,-4.575000286E0,-4.436250305E1
1.025565016E1,-2.023125076E1,-3.675000191E0,-4.396875000E1
1.026565016E1,-1.948125076E1,-4.743750095E0,-4.363125229E1
1.027565016E1,-2.191875076E1,-3.918750048E0,-4.333125305E1
1.028565016E1,-2.130000114E1,-4.425000191E0,-4.211250305E1
1.029565016E1,-2.085000038E1,-4.537500381E0,-4.271250153E1
1.030565016E1,-2.053125000E1,-4.518750191E0,-4.196250153E1
1.031565016E1,-1.948125076E1,-3.768750191E0,-4.548750305E1
1.032565016E1,-2.079375076E1,-3.018750191E0,-4.308750153E1
1.033565016E1,-2.073750114E1,-4.950000286E0,-4.344375229E1
1.034565016E1,-2.077500153E1,-2.587500095E0,-4.203750229E1
1.035565016E1,-2.124375153E1,-5.550000191E0,-4.462500000E1
1.036565016E1,-2.086875153E1,-4.556250095E0,-4.361250305E1
1.037565016E1,-2.090625000E1,-5.793750286E0,-4.325625229E1
1.038565016E1,-2.090625000E1,-5.531250000E0,-4.357500076E1
1.039565016E1,-1.942500114E1,-3.750000238E0,-4.276875305E1
1.040565016E1,-2.051250076E1,-3.543750048E0,-4.306875229E1
1.041565016E1,-2.135625076E1,-5.418750286E0,-4.252500153E1
1.042565016E1,-2.109375000E1,-2.343750000E0,-4.340625000E1
1.043565016E1,-2.086875153E1,-5.100000381E0,-4.269375229E1
1.044565016E1,-2.004375076E1,-3.243750095E0,-4.338750076E1
1.045565016E1,-1.974375153E1,-3.506250143E0,-4.338750076E1
1.046565016E1,-2.128125000E1,-3.468750238E0,-4.260000229E1
1.047565016E1,-1.940625000E1,-2.512500048E0,-4.372500229E1
1.048565016E1,-1.993125153E1,-4.631250381E0,-4.318125153E1
1.049565016E1,-1.871250153E1,-4.406250000E0,-4.440000153E1
1.050565016E1,-1.959375000E1,-4.312500000E0,-4.213125229E1
1.051565016E1,-2.021250153E1,-3.675000191E0,-4.321875000E1
1.052565016E1,-1.942500114E1,-3.468750238E0,-4.278750229E1
1.053565016E1,-1.927500153E1,-3.600000143E0,-4.323750305E1
1.054565016E1,-2.051250076E1,-3.543750048E0,-4.276875305E1
1.055565016E1,-1.921875000E1,-2.625000000E0,-4.220625305E1
1.056565016E1,-1.929375076E1,-4.031250000E0,-4.290000153E1
1.057565016E1,-2.049375153E1,-3.000000000E0,-4.338750076E1
1.058565016E1,-1.963125038E1,-4.612500191E0,-4.318125153E1
1.059565016E1,-1.942500114E1,-3.468750238E0,-4.278750229E1
1.060565016E1,-1.845000076E1,-2.568750143E0,-4.192500305E1
1.061565016E1,-2.002500153E1,-2.550000191E0,-4.417500305E1
1.062565016E1,-2.137500000E1,-5.962500095E0,-4.278750229E1
1.063565016E1,-2.068125153E1,-4.387500286E0,-4.211250305E1
1.064565016E1,-2.025000000E1,-5.325000286E0,-4.117500305E1
1.065565016E1,-1.944375038E1,-4.181250095E0,-4.305000305E1
1.066565016E1,-1.884375000E1,-4.556250095E0,-4.258125305E1
1.067565016E1,-2.135625076E1,-5.418750286E0,-4.252500153E1
1.068565016E1,-2.055000114E1,-4.518750191E0,-4.333125305E1
1.069565016E1,-1.931250000E1,-5.268750191E0,-4.149375153E1
1.070565016E1,-2.004375076E1,-3.806250095E0,-4.275000000E1
1.071565016E1,-2.086875153E1,-4.818750381E0,-4.301250076E1
1.072565016E1,-1.976250076E1,-4.481250286E0,-4.273125076E1
1.073565016E1,-2.145000076E1,-3.618750095E0,-4.365000153E1
1.074565016E1,-2.073750114E1,-4.687500000E0,-4.421250153E1
1.075565016E1,-2.006250000E1,-3.806250095E0,-4.305000305E1
1.076565016E1,-1.963125038E1,-5.287500381E0,-4.179375076E1
1.077565016E1,-2.105625153E1,-5.400000095E0,-4.342500305E1
1.078565016E1,-1.852500153E1,-4.256250381E0,-4.351875305E1
1.079565016E1,-1.963125038E1,-4.612500191E0,-4.348125076E1
1.080565016E1,-2.098125076E1,-3.450000048E0,-4.321875000E1
1.081565016E1,-1.989375114E1,-3.375000238E0,-4.323750305E1
1.082565016E1,-1.886250114E1,-4.556250095E0,-4.350000000E1
1.083565016E1,-1.993125153E1,-4.068750381E0,-4.395000076E1
1.084565016E1,-2.006250000E1,-3.243750095E0,-4.443750000E1
1.085565016E1,-2.056875038E1,-4.537500381E0,-4.438125229E1
1.086565016E1,-1.927500153E1,-3.600000143E0,-4.291875076E1
1.087565016E1,-1.989375114E1,-3.656250238E0,-4.321875000E1
1.088565016E1,-2.135625076E1,-4.162500381E0,-4.560000229E1
1.089565016E1,-2.011875153E1,-5.756250381E0,-4.267500305E1
1.090565016E1,-2.070000076E1,-4.406250000E0,-4.318125153E1
1.091565016E1,-1.965000153E1,-4.893750191E0,-4.393125153E1
1.092565016E1,-1.944375038E1,-3.750000238E0,-4.306875229E1
1.093565016E1,-2.148750114E1,-4.856250286E0,-4.239375305E1
1.094565016E1,-1.953750038E1,-2.643750191E0,-4.295625305E1
1.095565016E1,-2.011875153E1,-5.475000381E0,-4.299375153E1
1.096565016E1,-1.882500076E1,-3.581250191E0,-4.353750229E1
1.097565016E1,-2.006250000E1,-4.481250286E0,-4.198125076E1
1.098565016E1,-1.961250114E1,-4.593750000E0,-4.258125305E1
1.099565016E1,-1.974375153E1,-3.506250143E0,-4.338750076E1
1.100565016E1,-2.053125000E1,-3.562500238E0,-4.366875076E1
1.101565016E1,-1.920000076E1,-2.062500000E0,-4.194375229E1
1.102565016E1,-2.088750076E1,-5.100000381E0,-4.329375076E1
1.103565016E1,-2.060625076E1,-6.468750477E0,-4.156875229E1
1.104565016E1,-1.944375038E1,-3.768750191E0,-4.366875076E1
1.105565016E1,-1.944375038E1,-3.750000238E0,-4.306875229E1
1.106565016E1,-2.118750000E1,-5.118750095E0,-4.299375153E1
1.107565016E1,-2.083125114E1,-3.843750238E0,-4.275000000E1
1.108565016E1,-1.989375114E1,-3.375000238E0,-4.353750229E1
1.109565016E1,-1.940625000E1,-3.750000238E0,-4.171875000E1
1.110565016E1,-2.006250000E1,-3.525000095E0,-4.366875076E1
1.111565016E1,-1.963125038E1,-4.331250191E0,-4.425000000E1
1.112565016E1,-2.058750153E1,-5.775000095E0,-4.265625000E1
1.113565016E1,-2.103750038E1,-4.968750000E0,-4.344375229E1
1.114565016E1,-2.191875076E1,-3.918750048E0,-4.303125000E1
1.115565016E1,-1.976250076E1,-3.787500143E0,-4.411875153E1
1.116565016E1,-2.049375153E1,-3.262500048E0,-4.276875305E1
1.117565016E1,-1.963125038E1,-4.612500191E0,-4.348125076E1
1.118565016E1,-2.025000000E1,-4.368750095E0,-4.348125076E1
1.119565016E1,-2.085000038E1,-4.818750381E0,-4.194375229E1
1.120565016E1,-2.083125114E1,-3.843750238E0,-4.275000000E1
1.121565016E1,-1.981875038E1,-1.837500095E0,-4.269375229E1
1.122565016E1,-1.946250153E1,-4.725000381E0,-4.243125153E1
1.123565016E1,-2.004375076E1,-3.806250095E0,-4.275000000E1
1.124565016E1,-2.150625038E1,-4.593750000E0,-4.436250305E1
1.125565016E1,-2.120625114E1,-5.550000191E0,-4.327500153E1
1.126565016E1,-1.850625038E1,-3.562500238E0,-4.293750000E1
1.127565016E1,-2.081250000E1,-3.562500238E0,-4.245000076E1
1.128565016E1,-1.869375038E1,-4.687500000E0,-4.333125305E1
1.129565016E1,-2.056875038E1,-5.081250191E0,-4.269375229E1
1.130565016E1,-2.210625076E1,-4.218750000E0,-4.453125000E1
1.131565016E1,-2.085000038E1,-4.537500381E0,-4.241250229E1
1.132565016E1,-1.961250114E1,-4.050000191E0,-4.320000076E1
1.133565016E1,-2.071875000E1,-4.406250000E0,-4.393125153E1
1.134565016E1,-2.013750076E1,-5.475000381E0,-4.404375076E1
1.135565016E1,-2.152500153E1,-5.156250000E0,-4.434375000E1
1.136565016E1,-1.951875114E1,-5.437500000E0,-4.359375000E1
1.137565016E1,-2.156250000E1,-6.131250381E0,-4.460625076E1
1.138565016E1,-2.148750114E1,-4.856250286E0,-4.269375229E1
1.139565016E1,-1.980000114E1,-4.762500286E0,-4.363125229E1
1.140565016E1,-1.974375153E1,-4.200000286E0,-4.245000076E1
1.141565016E1,-2.021250153E1,-3.675000191E0,-4.321875000E1
1.142565016E1,-1.995000076E1,-4.350000381E0,-4.425000000E1
1.143565016E1,-2.098125076E1,-3.450000048E0,-4.351875305E1
1.144565016E1,-2.096250153E1,-3.431250095E0,-4.215000153E1
1.145565016E1,-2.118750000E1,-4.575000286E0,-4.436250305E1
1.146565016E1,-1.961250114E1,-4.050000191E0,-4.350000000E1
1.147565016E1,-2.019375038E1,-2.418750048E0,-4.492500305E1
1.148565016E1,-2.025000000E1,-4.368750095E0,-4.393125153E1
1.149565016E1,-2.090625000E1,-5.512500286E0,-4.297500229E1
1.150565016E1,-1.873125076E1,-5.381250381E0,-4.301250076E1
1.151565016E1,-1.912500000E1,-3.731250048E0,-4.276875305E1
1.152565016E1,-1.957500076E1,-3.356250048E0,-4.323750305E1
1.153565016E1,-2.086875153E1,-4.818750381E0,-4.239375305E1
1.154565016E1,-1.867500114E1,-3.431250095E0,-4.415625000E1
1.155565016E1,-1.944375038E1,-3.768750191E0,-4.366875076E1
1.156565016E1,-2.055000114E1,-4.256250381E0,-4.363125229E1
1.157565016E1,-2.115000153E1,-4.556250095E0,-4.166250229E1
1.158565016E1,-2.071875000E1,-4.668750286E0,-4.316250229E1
1.159565016E1,-1.976250076E1,-4.743750095E0,-4.196250153E1
1.160565016E1,-1.976250076E1,-4.743750095E0,-4.196250153E1
1.161565016E1,-2.011875153E1,-1.856250048E0,-4.224375153E1
1.162565016E1,-2.056875038E1,-4.800000191E0,-4.331250000E1
1.163565016E1,-2.070000076E1,-4.668750286E0,-4.286250305E1
1.164565016E1,-2.073750114E1,-5.362500191E0,-4.282500076E1
1.165565016E1,-1.931250000E1,-4.031250000E0,-4.426875305E1
1.166565016E1,-2.025000000E1,-4.368750095E0,-4.423125076E1
1.167565016E1,-2.053125000E1,-3.562500238E0,-4.441875076E1
1.168565016E1,-1.948125076E1,-5.418750286E0,-4.239375305E1
1.169565016E1,-1.946250153E1,-4.443750381E0,-4.273125076E1
1.170565016E1,-1.965000153E1,-4.612500191E0,-4.423125076E1
1.171565016E1,-1.918125153E1,-4.706250191E0,-4.363125229E1
1.172565016E1,-1.953750038E1,-3.075000048E0,-4.188750076E1
1.173565016E1,-2.021250153E1,-4.087500095E0,-4.260000229E1
1.174565016E1,-2.002500153E1,-2.962500095E0,-4.340625000E1
1.175565016E1,-1.978125000E1,-4.743750095E0,-4.241250229E1
1.176565016E1,-2.182500076E1,-5.437500000E0,-4.280625153E1
1.177565016E1,-1.865625000E1,-3.712500095E0,-4.278750229E1
1.178565016E1,-2.010000038E1,-5.043750286E0,-4.301250076E1
1.179565016E1,-2.051250076E1,-3.825000048E0,-4.275000000E1
1.180565016E1,-2.006250000E1,-3.806250095E0,-4.305000305E1
1.181565016E1,-1.965000153E1,-4.893750191E0,-4.423125076E1
1.182565016E1,-2.025000000E1,-4.368750095E0,-4.423125076E1
1.183565016E1,-2.017500114E1,-3.112500191E0,-4.263750076E1
1.184565016E1,-1.863750076E1,-3.431250095E0,-4.248750305E1
1.185565016E1,-1.972500038E1,-3.225000143E0,-4.338750076E1
1.186565016E1,-2.073750114E1,-4.950000286E0,-4.391250229E1
1.187565016E1,-1.858125114E1,-5.231250286E0,-4.391250229E1
1.188565016E1,-2.010000038E1,-4.500000000E0,-4.363125229E1
1.189565016E1,-1.993125153E1,-4.631250381E0,-4.288125229E1
1.190565016E1,-2.008125114E1,-4.218750000E0,-4.335000229E1
1.191565016E1,-1.935000038E1,-5.831250191E0,-4.207500076E1
1.192565016E1,-2.130000114E1,-3.750000238E0,-4.320000076E1
1.193565016E1,-1.882500076E1,-3.993750095E0,-4.291875076E1
1.194565016E1,-1.848750114E1,-3.281250238E0,-4.325625229E1
1.195565016E1,-1.974375153E1,-2.943750143E0,-4.475625229E1
1.196565016E1,-1.914375114E1,-4.162500381E0,-4.335000229E1
1.197565016E1,-1.936875153E1,-5.831250191E0,-4.342500305E1
1.198565016E1,-2.096250153E1,-3.712500095E0,-4.215000153E1
1.199565016E1,-1.852500153E1,-4.256250381E0,-4.290000153E1
1.200565016E1,-2.090625000E1,-5.531250000E0,-4.357500076E1
1.201565016E1,-2.004375076E1,-4.200000286E0,-4.108125305E1
1.202565016E1,-2.066250038E1,-3.693750143E0,-4.290000153E1
1.203565016E1,-1.910625076E1,-3.450000048E0,-4.203750229E1
1.204565016E1,-2.023125076E1,-4.368750095E0,-4.318125153E1
