"Time (s)","Gyroscope x (rad/s)","Gyroscope y (rad/s)","Gyroscope z (rad/s)"
4.422818549E0,-1.374445739E-3,2.290742937E-3,-1.527161949E-4
4.424946101E0,-1.374445739E-3,-1.527161949E-4,-1.527161949E-4
4.427073601E0,-1.374445739E-3,-1.527161949E-4,1.069013379E-3
4.429201154E0,-1.527161949E-4,-1.374445739E-3,-1.527161949E-4
4.431328706E0,-1.527161949E-4,-1.527161949E-4,1.069013379E-3
4.433456206E0,-1.374445739E-3,-1.374445739E-3,1.069013379E-3
4.435583758E0,-1.374445739E-3,-1.374445739E-3,-1.527161949E-4
4.437711258E0,-1.374445739E-3,-1.527161949E-4,1.069013379E-3
4.439838810E0,-1.374445739E-3,-1.527161949E-4,-1.527161949E-4
4.441966362E0,1.069013379E-3,1.069013379E-3,-1.527161949E-4
4.444093862E0,-1.527161949E-4,-1.527161949E-4,-1.527161949E-4
4.446221414E0,-1.527161949E-4,-1.527161949E-4,-1.527161949E-4
4.448348966E0,-1.527161949E-4,1.069013379E-3,1.069013379E-3
4.450476466E0,-2.596175298E-3,1.069013379E-3,-1.527161949E-4
4.452604018E0,-1.527161949E-4,-1.527161949E-4,-1.527161949E-4
4.454731518E0,-1.374445739E-3,-1.527161949E-4,1.069013379E-3
4.456859070E0,1.069013379E-3,-1.527161949E-4,1.069013379E-3
4.458986622E0,-1.374445739E-3,-1.527161949E-4,-1.527161949E-4
4.461114122E0,-1.374445739E-3,-1.527161949E-4,1.069013379E-3
4.463241674E0,-1.527161949E-4,-1.527161949E-4,1.069013379E-3
4.465369174E0,-1.374445739E-3,-1.374445739E-3,-1.527161949E-4
4.467496726E0,-1.527161949E-4,-1.374445739E-3,-1.374445739E-3
4.469624226E0,1.069013379E-3,-1.527161949E-4,-1.527161949E-4
4.471751779E0,-1.527161949E-4,-1.527161949E-4,-1.527161949E-4
4.473879331E0,1.069013379E-3,-1.374445739E-3,-1.527161949E-4
4.476006831E0,-1.374445739E-3,1.069013379E-3,1.069013379E-3
4.478134383E0,-1.527161949E-4,-1.527161949E-4,-1.527161949E-4
4.480261883E0,-1.527161949E-4,1.069013379E-3,1.069013379E-3
4.482389435E0,-2.596175298E-3,1.069013379E-3,-1.527161949E-4
4.484516987E0,-1.527161949E-4,1.069013379E-3,-1.527161949E-4
4.486644487E0,1.069013379E-3,2.290742937E-3,1.069013379E-3
4.488772039E0,-1.527161949E-4,1.069013379E-3,-1.527161949E-4
4.490899591E0,1.069013379E-3,-1.527161949E-4,-1.527161949E-4
4.493027091E0,1.069013379E-3,-1.374445739E-3,1.069013379E-3
4.495154643E0,2.290742937E-3,-1.527161949E-4,-1.527161949E-4
4.497282143E0,-1.374445739E-3,1.069013379E-3,-1.527161949E-4
4.499409695E0,-1.374445739E-3,-1.374445739E-3,1.069013379E-3
4.501537247E0,-1.527161949E-4,1.069013379E-3,1.069013379E-3
4.503664747E0,-1.527161949E-4,1.069013379E-3,-1.527161949E-4
4.505792299E0,-1.374445739E-3,-1.527161949E-4,-1.527161949E-4
4.507919799E0,1.069013379E-3,-1.374445739E-3,-1.527161949E-4
4.510047351E0,1.069013379E-3,-1.374445739E-3,-1.527161949E-4
4.512174851E0,-1.527161949E-4,-1.527161949E-4,2.290742937E-3
4.514302404E0,1.069013379E-3,-1.527161949E-4,-1.527161949E-4
4.516429956E0,1.069013379E-3,-1.527161949E-4,-1.527161949E-4
4.518557456E0,1.069013379E-3,-1.527161949E-4,-1.374445739E-3
4.520685008E0,-1.374445739E-3,-1.527161949E-4,-1.527161949E-4
4.522812508E0,-1.374445739E-3,-1.527161949E-4,-1.527161949E-4
4.524940060E0,-1.527161949E-4,-1.527161949E-4,-1.527161949E-4
4.527067612E0,-1.527161949E-4,1.069013379E-3,1.069013379E-3
4.529195112E0,-1.527161949E-4,-1.527161949E-4,1.069013379E-3
4.531322664E0,-1.374445739E-3,1.069013379E-3,-1.527161949E-4
4.533450164E0,1.069013379E-3,-1.527161949E-4,-1.527161949E-4
4.535577716E0,-1.527161949E-4,-1.527161949E-4,-1.527161949E-4
4.537705268E0,-1.527161949E-4,2.290742937E-3,2.290742937E-3
4.539832768E0,-1.527161949E-4,1.069013379E-3,1.069013379E-3
4.541960320E0,-1.527161949E-4,-1.527161949E-4,-1.527161949E-4
4.544087820E0,1.069013379E-3,-1.374445739E-3,1.069013379E-3
4.546215372E0,1.069013379E-3,-1.374445739E-3,1.069013379E-3
4.548342924E0,1.069013379E-3,-1.527161949E-4,1.069013379E-3
4.550470424E0,1.069013379E-3,-1.374445739E-3,-1.527161949E-4
4.552597976E0,1.069013379E-3,1.069013379E-3,1.069013379E-3
4.554725529E0,1.069013379E-3,-1.527161949E-4,-1.527161949E-4
4.556853029E0,1.069013379E-3,-1.527161949E-4,-1.527161949E-4
4.558980581E0,-1.374445739E-3,2.290742937E-3,1.069013379E-3
4.561108081E0,1.069013379E-3,-1.527161949E-4,-1.527161949E-4
4.563235633E0,1.069013379E-3,1.069013379E-3,-1.374445739E-3
4.565363185E0,1.069013379E-3,-1.527161949E-4,-1.527161949E-4
4.567490685E0,-1.374445739E-3,-1.527161949E-4,1.069013379E-3
4.569618237E0,-1.374445739E-3,-1.374445739E-3,-1.527161949E-4
4.571745737E0,1.069013379E-3,-1.374445739E-3,-1.527161949E-4
4.573873289E0,1.069013379E-3,-1.527161949E-4,1.069013379E-3
4.576000789E0,-1.527161949E-4,-1.527161949E-4,-1.374445739E-3
4.578128341E0,-1.527161949E-4,-1.374445739E-3,1.069013379E-3
4.580255893E0,-1.527161949E-4,-1.374445739E-3,1.069013379E-3
4.582383393E0,-1.374445739E-3,-1.527161949E-4,1.069013379E-3
4.584510945E0,-2.596175298E-3,-1.527161949E-4,1.069013379E-3
4.586638445E0,-2.596175298E-3,-1.527161949E-4,1.069013379E-3
4.588765997E0,1.069013379E-3,-1.527161949E-4,-1.527161949E-4
4.590893549E0,-1.527161949E-4,-1.527161949E-4,1.069013379E-3
4.593021049E0,1.069013379E-3,-1.527161949E-4,1.069013379E-3
4.595148601E0,-1.374445739E-3,-1.374445739E-3,1.069013379E-3
4.597276101E0,-1.374445739E-3,-1.527161949E-4,1.069013379E-3
4.599403654E0,-1.527161949E-4,-1.527161949E-4,-1.527161949E-4
4.601531206E0,-1.374445739E-3,-1.527161949E-4,-1.374445739E-3
4.603658706E0,-1.374445739E-3,-1.527161949E-4,-1.527161949E-4
4.605786258E0,1.069013379E-3,-1.527161949E-4,-1.527161949E-4
4.607913758E0,-1.527161949E-4,2.290742937E-3,-1.527161949E-4
4.610041310E0,-1.527161949E-4,1.069013379E-3,1.069013379E-3
4.612168862E0,1.069013379E-3,-1.527161949E-4,1.069013379E-3
4.614296362E0,-1.374445739E-3,-1.527161949E-4,1.069013379E-3
4.616423914E0,-1.527161949E-4,-1.527161949E-4,-1.527161949E-4
4.618551414E0,-1.527161949E-4,-1.527161949E-4,1.069013379E-3
4.620678966E0,1.069013379E-3,-1.374445739E-3,-1.527161949E-4
4.622806518E0,-1.374445739E-3,-1.527161949E-4,-1.374445739E-3
4.624934018E0,-1.374445739E-3,-1.374445739E-3,1.069013379E-3
4.627061570E0,-1.527161949E-4,-2.596175298E-3,1.069013379E-3
4.629189070E0,-1.374445739E-3,-1.374445739E-3,1.069013379E-3
4.631316622E0,-1.527161949E-4,1.069013379E-3,1.069013379E-3
4.633444122E0,-1.374445739E-3,-1.527161949E-4,-1.527161949E-4
4.635571674E0,-1.527161949E-4,1.069013379E-3,-1.527161949E-4
4.637699226E0,1.069013379E-3,1.069013379E-3,1.069013379E-3
4.639826726E0,-1.374445739E-3,1.069013379E-3,1.069013379E-3
4.641954279E0,-1.374445739E-3,-1.527161949E-4,1.069013379E-3
4.644081831E0,-1.374445739E-3,-1.374445739E-3,-1.527161949E-4
4.646209331E0,-1.374445739E-3,-1.527161949E-4,-1.527161949E-4
4.648336883E0,-1.527161949E-4,-1.374445739E-3,2.290742937E-3
4.650464383E0,-1.527161949E-4,-1.527161949E-4,-1.527161949E-4
4.652591935E0,-1.527161949E-4,-1.527161949E-4,-1.527161949E-4
4.654719487E0,-1.527161949E-4,-1.374445739E-3,-1.527161949E-4
4.656846987E0,1.069013379E-3,-1.527161949E-4,1.069013379E-3
4.658974539E0,-1.527161949E-4,-1.374445739E-3,-1.527161949E-4
4.661102039E0,-1.374445739E-3,-1.527161949E-4,1.069013379E-3
4.663229591E0,-1.527161949E-4,2.290742937E-3,2.290742937E-3
4.665357091E0,1.069013379E-3,-1.527161949E-4,1.069013379E-3
4.667484643E0,-1.527161949E-4,-1.527161949E-4,1.069013379E-3
4.669612195E0,-1.527161949E-4,-1.527161949E-4,-1.527161949E-4
4.671739695E0,1.069013379E-3,-1.374445739E-3,-1.527161949E-4
4.673867247E0,1.069013379E-3,-1.527161949E-4,1.069013379E-3
4.675994747E0,-1.527161949E-4,1.069013379E-3,-1.374445739E-3
4.678122299E0,-1.527161949E-4,-1.527161949E-4,1.069013379E-3
4.680249851E0,-1.527161949E-4,-1.527161949E-4,-1.527161949E-4
4.682377351E0,-1.527161949E-4,1.069013379E-3,-1.527161949E-4
4.684504904E0,-1.374445739E-3,-1.527161949E-4,1.069013379E-3
4.686632404E0,-1.374445739E-3,-1.527161949E-4,-1.527161949E-4
4.688759956E0,-1.527161949E-4,-1.527161949E-4,1.069013379E-3
4.690887508E0,-1.527161949E-4,1.069013379E-3,-1.527161949E-4
4.693015008E0,-1.374445739E-3,-1.527161949E-4,1.069013379E-3
4.695142560E0,-1.527161949E-4,-1.527161949E-4,1.069013379E-3
4.697270060E0,-1.527161949E-4,-1.527161949E-4,-1.527161949E-4
4.699397612E0,1.069013379E-3,1.069013379E-3,-1.527161949E-4
4.701525112E0,-1.527161949E-4,-1.374445739E-3,-1.527161949E-4
4.703652664E0,-1.374445739E-3,1.069013379E-3,-1.527161949E-4
4.705780216E0,-1.374445739E-3,-1.374445739E-3,-1.527161949E-4
4.707907716E0,-1.527161949E-4,1.069013379E-3,1.069013379E-3
4.710035268E0,-1.527161949E-4,-1.527161949E-4,-1.527161949E-4
4.712162820E0,-1.527161949E-4,-1.527161949E-4,-1.527161949E-4
4.714290320E0,-1.374445739E-3,-1.527161949E-4,1.069013379E-3
4.716417872E0,-1.527161949E-4,-1.374445739E-3,-1.527161949E-4
4.718545372E0,-1.527161949E-4,-1.374445739E-3,-1.527161949E-4
4.720672924E0,1.069013379E-3,1.069013379E-3,1.069013379E-3
4.722800424E0,-1.527161949E-4,-1.527161949E-4,-1.527161949E-4
4.724927976E0,1.069013379E-3,1.069013379E-3,-1.527161949E-4
4.727055529E0,1.069013379E-3,-1.527161949E-4,-1.527161949E-4
4.729183029E0,-1.374445739E-3,1.069013379E-3,-1.527161949E-4
4.731310581E0,-1.527161949E-4,-1.527161949E-4,1.069013379E-3
4.733438133E0,-1.527161949E-4,1.069013379E-3,-1.527161949E-4
4.735565633E0,1.069013379E-3,-1.527161949E-4,-1.527161949E-4
4.737693185E0,-1.527161949E-4,-1.374445739E-3,-1.527161949E-4
4.739820685E0,1.069013379E-3,-1.374445739E-3,-1.527161949E-4
4.741948237E0,1.069013379E-3,1.069013379E-3,1.069013379E-3
4.744075737E0,-1.527161949E-4,-1.374445739E-3,-1.527161949E-4
4.746203289E0,-1.527161949E-4,-1.527161949E-4,-1.527161949E-4
4.748330841E0,1.069013379E-3,1.069013379E-3,-1.527161949E-4
4.750458341E0,-1.527161949E-4,-1.527161949E-4,-1.527161949E-4
4.752585893E0,1.069013379E-3,1.069013379E-3,-1.527161949E-4
4.754713393E0,-1.374445739E-3,-1.527161949E-4,1.069013379E-3
4.756840945E0,1.069013379E-3,1.069013379E-3,1.069013379E-3
4.758968497E0,-1.527161949E-4,-1.374445739E-3,-1.527161949E-4
4.761095997E0,-1.527161949E-4,-1.374445739E-3,-1.527161949E-4
4.763223549E0,-1.527161949E-4,1.069013379E-3,1.069013379E-3
4.765351049E0,-1.527161949E-4,-1.527161949E-4,2.290742937E-3
4.767478601E0,1.069013379E-3,-1.374445739E-3,1.069013379E-3
4.769606101E0,1.069013379E-3,-1.527161949E-4,1.069013379E-3
4.771733654E0,-1.527161949E-4,-1.527161949E-4,1.069013379E-3
4.773861206E0,-1.374445739E-3,1.069013379E-3,1.069013379E-3
4.775988706E0,-1.374445739E-3,1.069013379E-3,1.069013379E-3
4.778116258E0,-1.527161949E-4,1.069013379E-3,-1.374445739E-3
4.780243810E0,-1.527161949E-4,-1.527161949E-4,-1.527161949E-4
4.782371310E0,-1.527161949E-4,-1.527161949E-4,-1.527161949E-4
4.784498862E0,-1.374445739E-3,-1.374445739E-3,1.069013379E-3
4.786626362E0,-1.527161949E-4,1.069013379E-3,-1.527161949E-4
4.788753914E0,-1.527161949E-4,-1.527161949E-4,1.069013379E-3
4.790881414E0,-1.527161949E-4,1.069013379E-3,1.069013379E-3
4.793008966E0,-1.374445739E-3,1.069013379E-3,1.069013379E-3
4.795136518E0,-1.527161949E-4,1.069013379E-3,-1.527161949E-4
4.797264018E0,-1.527161949E-4,-1.527161949E-4,1.069013379E-3
4.799391570E0,-1.527161949E-4,2.290742937E-3,-1.527161949E-4
4.801519070E0,-1.374445739E-3,-1.527161949E-4,-1.527161949E-4
4.803646622E0,1.069013379E-3,-1.374445739E-3,-1.527161949E-4
4.805774174E0,-1.527161949E-4,1.069013379E-3,-1.527161949E-4
4.807901674E0,-1.527161949E-4,-1.527161949E-4,-1.527161949E-4
4.810029226E0,-1.527161949E-4,-1.527161949E-4,-1.527161949E-4
4.812156726E0,-1.527161949E-4,1.069013379E-3,-1.527161949E-4
4.814284279E0,-1.374445739E-3,1.069013379E-3,1.069013379E-3
4.816411831E0,1.069013379E-3,-1.527161949E-4,-1.527161949E-4
4.818539331E0,-1.527161949E-4,1.069013379E-3,-1.527161949E-4
4.820666883E0,-1.374445739E-3,-1.374445739E-3,1.069013379E-3
4.822794383E0,-1.527161949E-4,1.069013379E-3,-1.527161949E-4
4.824921935E0,-1.527161949E-4,-1.527161949E-4,-1.527161949E-4
4.827049487E0,-1.527161949E-4,-1.527161949E-4,-1.527161949E-4
4.829176987E0,2.290742937E-3,-1.527161949E-4,-1.527161949E-4
4.831304539E0,1.069013379E-3,-1.527161949E-4,-1.527161949E-4
4.833432039E0,-1.527161949E-4,-1.527161949E-4,-1.527161949E-4
4.835559591E0,-1.374445739E-3,1.069013379E-3,1.069013379E-3
4.837687143E0,1.069013379E-3,-1.527161949E-4,-1.527161949E-4
4.839814643E0,-1.527161949E-4,-1.374445739E-3,-1.527161949E-4
4.841942195E0,-1.527161949E-4,-1.527161949E-4,-1.527161949E-4
4.844069695E0,-1.374445739E-3,1.069013379E-3,1.069013379E-3
4.846197247E0,1.069013379E-3,1.069013379E-3,-1.527161949E-4
4.848324799E0,1.069013379E-3,-1.527161949E-4,-1.527161949E-4
4.850452299E0,-1.374445739E-3,1.069013379E-3,-1.527161949E-4
4.852579851E0,1.069013379E-3,-1.374445739E-3,-1.527161949E-4
4.854707351E0,1.069013379E-3,-1.527161949E-4,-1.527161949E-4
4.856834904E0,2.290742937E-3,-1.374445739E-3,-1.374445739E-3
4.858962456E0,1.069013379E-3,-1.374445739E-3,-1.527161949E-4
4.861089956E0,-1.374445739E-3,-1.374445739E-3,1.069013379E-3
4.863217508E0,1.069013379E-3,1.069013379E-3,-1.527161949E-4
4.865345008E0,-1.527161949E-4,-1.527161949E-4,-1.527161949E-4
4.867472560E0,-1.374445739E-3,1.069013379E-3,-1.527161949E-4
4.869600060E0,-1.527161949E-4,-1.527161949E-4,-1.527161949E-4
4.871727612E0,-1.374445739E-3,1.069013379E-3,-1.374445739E-3
4.873855164E0,1.069013379E-3,-1.374445739E-3,1.069013379E-3
4.875982664E0,1.069013379E-3,-1.374445739E-3,-1.527161949E-4
4.878110216E0,-1.527161949E-4,-1.527161949E-4,-1.527161949E-4
4.880237716E0,-1.527161949E-4,-1.374445739E-3,-1.527161949E-4
4.882365268E0,-1.527161949E-4,-1.374445739E-3,-1.527161949E-4
4.884492820E0,-1.374445739E-3,1.069013379E-3,-1.527161949E-4
4.886620320E0,1.069013379E-3,1.069013379E-3,1.069013379E-3
4.888747872E0,2.290742937E-3,-1.374445739E-3,-1.527161949E-4
4.890875372E0,1.069013379E-3,-2.596175298E-3,1.069013379E-3
4.893002924E0,-1.527161949E-4,-1.527161949E-4,1.069013379E-3
4.895130476E0,-1.374445739E-3,-1.527161949E-4,1.069013379E-3
4.897257976E0,1.069013379E-3,-1.374445739E-3,-1.527161949E-4
4.899385529E0,-1.527161949E-4,-1.527161949E-4,1.069013379E-3
4.901513029E0,-1.527161949E-4,-1.527161949E-4,-1.527161949E-4
4.903640581E0,1.069013379E-3,-1.374445739E-3,-1.527161949E-4
4.905768133E0,-1.527161949E-4,1.069013379E-3,1.069013379E-3
4.907895633E0,-1.527161949E-4,-1.527161949E-4,-1.527161949E-4
4.910023185E0,-1.527161949E-4,-1.527161949E-4,-1.527161949E-4
4.912150685E0,-1.527161949E-4,-1.374445739E-3,-1.527161949E-4
4.914278237E0,-1.527161949E-4,-1.374445739E-3,1.069013379E-3
4.916405737E0,-1.374445739E-3,-1.374445739E-3,-1.527161949E-4
4.918533289E0,-1.374445739E-3,-1.527161949E-4,-1.527161949E-4
4.920660841E0,-1.527161949E-4,1.069013379E-3,1.069013379E-3
4.922788341E0,-1.527161949E-4,1.069013379E-3,-1.527161949E-4
4.924915893E0,-2.596175298E-3,1.069013379E-3,1.069013379E-3
4.927043445E0,-1.527161949E-4,-1.374445739E-3,-1.374445739E-3
4.929170945E0,-1.527161949E-4,2.290742937E-3,2.290742937E-3
4.931298497E0,-1.527161949E-4,-1.527161949E-4,1.069013379E-3
4.933425997E0,-1.374445739E-3,1.069013379E-3,-1.374445739E-3
4.935553549E0,-1.527161949E-4,-1.374445739E-3,-1.527161949E-4
4.937681101E0,-1.527161949E-4,-1.527161949E-4,1.069013379E-3
4.939808601E0,-1.527161949E-4,-1.527161949E-4,-1.527161949E-4
4.941936154E0,1.069013379E-3,-1.527161949E-4,-1.374445739E-3
4.944063654E0,-1.374445739E-3,1.069013379E-3,1.069013379E-3
4.946191206E0,-1.527161949E-4,1.069013379E-3,-1.527161949E-4
4.948318758E0,-1.374445739E-3,-1.527161949E-4,-1.527161949E-4
4.950446258E0,-1.527161949E-4,-1.374445739E-3,-1.527161949E-4
4.952573810E0,-1.527161949E-4,1.069013379E-3,-1.527161949E-4
4.954701310E0,-1.527161949E-4,-1.527161949E-4,-1.527161949E-4
4.956828862E0,-1.374445739E-3,-1.527161949E-4,-1.527161949E-4
4.958956362E0,-1.527161949E-4,1.069013379E-3,-1.527161949E-4
4.961083914E0,-1.527161949E-4,-1.374445739E-3,1.069013379E-3
4.963211466E0,-1.374445739E-3,1.069013379E-3,-1.527161949E-4
4.965338966E0,-1.527161949E-4,-1.527161949E-4,-1.527161949E-4
4.967466518E0,-1.527161949E-4,-1.527161949E-4,-1.527161949E-4
4.969594018E0,-1.527161949E-4,-1.527161949E-4,-1.374445739E-3
4.971721570E0,-1.527161949E-4,-1.527161949E-4,-1.527161949E-4
4.973849122E0,-1.374445739E-3,1.069013379E-3,-1.374445739E-3
4.975976622E0,-1.527161949E-4,1.069013379E-3,-1.527161949E-4
4.978104174E0,1.069013379E-3,1.069013379E-3,1.069013379E-3
4.980231674E0,-1.374445739E-3,1.069013379E-3,-1.527161949E-4
4.982359226E0,-1.527161949E-4,-1.527161949E-4,-1.527161949E-4
4.984486779E0,-1.374445739E-3,1.069013379E-3,1.069013379E-3
4.986614279E0,-1.374445739E-3,1.069013379E-3,1.069013379E-3
4.988741831E0,-1.527161949E-4,-1.527161949E-4,-1.527161949E-4
4.990869331E0,-1.374445739E-3,1.069013379E-3,-1.527161949E-4
4.992996883E0,-1.527161949E-4,-1.374445739E-3,1.069013379E-3
4.995124383E0,-1.374445739E-3,-1.527161949E-4,-1.374445739E-3
4.997251935E0,-1.527161949E-4,1.069013379E-3,-1.527161949E-4
4.999379487E0,-2.596175298E-3,-1.527161949E-4,-1.527161949E-4
5.001506987E0,1.069013379E-3,-1.374445739E-3,1.069013379E-3
5.003634539E0,1.069013379E-3,-1.527161949E-4,1.069013379E-3
5.005762091E0,-1.374445739E-3,-1.527161949E-4,1.069013379E-3
5.007889591E0,-1.527161949E-4,1.069013379E-3,-1.527161949E-4
5.010017143E0,-1.527161949E-4,-1.527161949E-4,-1.527161949E-4
5.012144643E0,-1.374445739E-3,-1.527161949E-4,-1.527161949E-4
5.014272195E0,-1.527161949E-4,1.069013379E-3,-1.527161949E-4
5.016399695E0,-1.527161949E-4,1.069013379E-3,1.069013379E-3
5.018527247E0,-1.527161949E-4,-1.374445739E-3,-1.527161949E-4
5.020654799E0,-1.374445739E-3,-1.527161949E-4,-1.527161949E-4
5.022782299E0,-1.527161949E-4,1.069013379E-3,-1.527161949E-4
5.024909851E0,1.069013379E-3,1.069013379E-3,-1.374445739E-3
5.027037351E0,-1.527161949E-4,-1.527161949E-4,-1.527161949E-4
5.029164904E0,-1.374445739E-3,-1.527161949E-4,-1.527161949E-4
5.031292404E0,-1.374445739E-3,2.290742937E-3,1.069013379E-3
5.033419956E0,-1.527161949E-4,-1.527161949E-4,1.069013379E-3
5.035547508E0,-1.527161949E-4,-1.374445739E-3,1.069013379E-3
5.037675008E0,-1.374445739E-3,-1.374445739E-3,-1.527161949E-4
5.039802560E0,-1.374445739E-3,-1.527161949E-4,1.069013379E-3
5.041930060E0,-1.527161949E-4,1.069013379E-3,1.069013379E-3
5.044057612E0,-1.527161949E-4,-1.527161949E-4,-1.527161949E-4
5.046185164E0,-1.527161949E-4,-1.527161949E-4,-1.527161949E-4
5.048312664E0,-1.527161949E-4,1.069013379E-3,1.069013379E-3
5.050440216E0,1.069013379E-3,-1.527161949E-4,1.069013379E-3
5.052567768E0,1.069013379E-3,-1.527161949E-4,-1.527161949E-4
5.054695268E0,-1.527161949E-4,-1.374445739E-3,1.069013379E-3
5.056822820E0,-1.374445739E-3,1.069013379E-3,-1.527161949E-4
5.058950320E0,1.069013379E-3,-1.527161949E-4,-1.527161949E-4
5.061077872E0,-1.527161949E-4,-1.527161949E-4,-1.527161949E-4
5.063205372E0,-1.527161949E-4,-1.374445739E-3,-1.527161949E-4
5.065332924E0,-1.374445739E-3,-1.527161949E-4,1.069013379E-3
5.067460476E0,-1.069013379E-3,9.162971983E-4,-4.581485991E-4
5.069587976E0,-1.069013379E-3,-3.054323897E-4,7.635809598E-4
5.071715529E0,-2.290742937E-3,-3.054323897E-4,1.985310577E-3
5.073843029E0,-1.069013379E-3,-3.054323897E-4,7.635809598E-4
5.075970581E0,1.374445739E-3,9.162971983E-4,-4.581485991E-4
5.078098133E0,1.374445739E-3,-3.054323897E-4,7.635809598E-4
5.080225633E0,1.527161949E-4,-3.054323897E-4,-4.581485991E-4
5.082353185E0,1.527161949E-4,9.162971983E-4,-4.581485991E-4
5.084480685E0,1.527161949E-4,-3.054323897E-4,7.635809598E-4
5.086608237E0,1.527161949E-4,-3.054323897E-4,-4.581485991E-4
5.088735737E0,1.527161949E-4,9.162971983E-4,-4.581485991E-4
5.090863289E0,1.374445739E-3,-3.054323897E-4,7.635809598E-4
5.092990841E0,1.527161949E-4,-3.054323897E-4,-4.581485991E-4
5.095118341E0,-1.069013379E-3,-3.054323897E-4,-4.581485991E-4
5.097245893E0,-1.069013379E-3,9.162971983E-4,-4.581485991E-4
5.099373393E0,1.527161949E-4,-1.527161920E-3,-4.581485991E-4
5.101500945E0,1.527161949E-4,-3.054323897E-4,-4.581485991E-4
5.103628497E0,-1.069013379E-3,-3.054323897E-4,-4.581485991E-4
5.105755997E0,1.527161949E-4,-3.054323897E-4,-4.581485991E-4
5.107883549E0,-1.069013379E-3,9.162971983E-4,-4.581485991E-4
5.110011101E0,-1.069013379E-3,-3.054323897E-4,7.635809598E-4
5.112138601E0,1.374445739E-3,-2.748891478E-3,7.635809598E-4
5.114266154E0,1.527161949E-4,-3.054323897E-4,7.635809598E-4
5.116393654E0,1.374445739E-3,-3.054323897E-4,-4.581485991E-4
5.118521206E0,-1.069013379E-3,-3.054323897E-4,7.635809598E-4
5.120648706E0,1.374445739E-3,9.162971983E-4,-4.581485991E-4
5.122776258E0,1.527161949E-4,-3.054323897E-4,-4.581485991E-4
5.124903810E0,-1.069013379E-3,-3.054323897E-4,-4.581485991E-4
5.127031310E0,1.527161949E-4,-1.527161920E-3,-4.581485991E-4
5.129158862E0,-1.069013379E-3,-3.054323897E-4,-4.581485991E-4
5.131286362E0,1.374445739E-3,9.162971983E-4,-4.581485991E-4
5.133413914E0,1.527161949E-4,9.162971983E-4,7.635809598E-4
5.135541466E0,1.527161949E-4,-3.054323897E-4,-4.581485991E-4
5.137668966E0,1.374445739E-3,-3.054323897E-4,7.635809598E-4
5.139796518E0,-1.069013379E-3,-3.054323897E-4,-1.679878100E-3
5.141924018E0,1.527161949E-4,9.162971983E-4,7.635809598E-4
5.144051570E0,-2.290742937E-3,-3.054323897E-4,7.635809598E-4
5.146179122E0,-1.069013379E-3,-3.054323897E-4,7.635809598E-4
5.148306622E0,1.527161949E-4,-3.054323897E-4,-4.581485991E-4
5.150434174E0,1.527161949E-4,-3.054323897E-4,7.635809598E-4
5.152561674E0,1.374445739E-3,-3.054323897E-4,-4.581485991E-4
5.154689226E0,1.527161949E-4,-3.054323897E-4,-4.581485991E-4
5.156816726E0,1.527161949E-4,-3.054323897E-4,-1.679878100E-3
5.158944279E0,1.374445739E-3,9.162971983E-4,-4.581485991E-4
5.161071831E0,1.527161949E-4,9.162971983E-4,7.635809598E-4
5.163199331E0,1.527161949E-4,-3.054323897E-4,1.985310577E-3
5.165326883E0,1.527161949E-4,-3.054323897E-4,-4.581485991E-4
5.167454383E0,-2.290742937E-3,-3.054323897E-4,-4.581485991E-4
5.169581935E0,-1.069013379E-3,-3.054323897E-4,-4.581485991E-4
5.171709487E0,1.527161949E-4,9.162971983E-4,7.635809598E-4
5.173836987E0,1.527161949E-4,-3.054323897E-4,7.635809598E-4
5.175964539E0,1.374445739E-3,-1.527161920E-3,-4.581485991E-4
5.178092039E0,1.527161949E-4,-1.527161920E-3,7.635809598E-4
5.180219591E0,1.527161949E-4,-3.054323897E-4,-4.581485991E-4
5.182347091E0,-1.069013379E-3,9.162971983E-4,7.635809598E-4
5.184474643E0,1.527161949E-4,9.162971983E-4,-4.581485991E-4
5.186602195E0,1.527161949E-4,-1.527161920E-3,-4.581485991E-4
5.188729695E0,-1.069013379E-3,-3.054323897E-4,7.635809598E-4
5.190857247E0,-1.069013379E-3,9.162971983E-4,7.635809598E-4
5.192984799E0,1.374445739E-3,-1.527161920E-3,-4.581485991E-4
5.195112299E0,1.527161949E-4,9.162971983E-4,-4.581485991E-4
5.197239851E0,2.596175298E-3,-1.527161920E-3,-4.581485991E-4
5.199367351E0,1.527161949E-4,-3.054323897E-4,-4.581485991E-4
5.201494904E0,1.527161949E-4,-3.054323897E-4,7.635809598E-4
5.203622404E0,1.374445739E-3,9.162971983E-4,-4.581485991E-4
5.205749956E0,1.374445739E-3,-3.054323897E-4,-4.581485991E-4
5.207877508E0,1.527161949E-4,9.162971983E-4,7.635809598E-4
5.210005008E0,-1.069013379E-3,-3.054323897E-4,-4.581485991E-4
5.212132560E0,1.374445739E-3,9.162971983E-4,-1.679878100E-3
5.214260060E0,1.527161949E-4,9.162971983E-4,-4.581485991E-4
5.216387612E0,-1.069013379E-3,-3.054323897E-4,-1.679878100E-3
5.218515112E0,-1.069013379E-3,9.162971983E-4,7.635809598E-4
5.220642664E0,-1.069013379E-3,-1.527161920E-3,-4.581485991E-4
5.222770216E0,1.527161949E-4,-3.054323897E-4,-4.581485991E-4
