"Time (s)","Gyroscope x (rad/s)","Gyroscope y (rad/s)","Gyroscope z (rad/s)"
1.370033323E1,-9.162971983E-4,7.528908551E-2,2.786306858E0
1.370246078E1,2.748891478E-3,7.895427197E-2,2.788750410E0
1.370458838E1,3.970621154E-3,9.361502528E-2,2.787528753E0
1.370671593E1,3.970621154E-3,1.021671370E-1,2.787528753E0
1.370884354E1,2.748891478E-3,9.850194305E-2,2.785085201E0
1.371097109E1,1.527161920E-3,9.483675659E-2,2.782641888E0
1.371309864E1,3.054323897E-4,8.994983882E-2,2.781419992E0
1.371522625E1,1.527161920E-3,8.872810751E-2,2.776533127E0
1.371735380E1,1.527161920E-3,8.994983882E-2,2.774089575E0
1.371948140E1,1.527161920E-3,8.994983882E-2,2.770424604E0
1.372160895E1,2.748891478E-3,8.628465235E-2,2.765537500E0
1.372373656E1,3.054323897E-4,8.384118974E-2,2.756985426E0
1.372586411E1,-3.359756200E-3,8.506292105E-2,2.752098560E0
1.372799172E1,-2.138026757E-3,8.994983882E-2,2.745989799E0
1.373011927E1,3.054323897E-4,9.605848789E-2,2.743546486E0
1.373224687E1,-9.162971983E-4,9.605848789E-2,2.738659620E0
1.373437442E1,-2.138026757E-3,8.872810751E-2,2.733772516E0
1.373650203E1,-3.359756200E-3,8.384118974E-2,2.732550859E0
1.373862958E1,-5.803215317E-3,8.750637621E-2,2.732550859E0
1.374075713E1,-2.138026757E-3,8.872810751E-2,2.732550859E0
1.374288474E1,-4.581485875E-3,9.239330143E-2,2.731329203E0
1.374501229E1,-5.803215317E-3,9.361502528E-2,2.728885651E0
1.374713989E1,-5.803215317E-3,8.628465235E-2,2.725220442E0
1.374926744E1,-5.803215317E-3,8.384118974E-2,2.725220442E0
1.375139505E1,-7.024944760E-3,8.750637621E-2,2.723998785E0
1.375352260E1,-7.024944760E-3,8.994983882E-2,2.722777128E0
1.375565020E1,-8.246674202E-3,9.483675659E-2,2.721555233E0
1.375777776E1,-1.069013402E-2,9.361502528E-2,2.717890024E0
1.375990536E1,-9.468403645E-3,8.994983882E-2,2.717890024E0
1.376203291E1,-1.069013402E-2,8.628465235E-2,2.717890024E0
1.376416047E1,-1.069013402E-2,8.750637621E-2,2.716668367E0
1.376628807E1,-9.468403645E-3,9.361502528E-2,2.716668367E0
1.376841562E1,-9.468403645E-3,9.728021920E-2,2.717890024E0
1.377054322E1,-1.191186346E-2,9.605848789E-2,2.717890024E0
1.377267078E1,-9.468403645E-3,9.361502528E-2,2.716668367E0
1.377479838E1,-1.069013402E-2,9.239330143E-2,2.716668367E0
1.377692593E1,-1.069013402E-2,8.994983882E-2,2.716668367E0
1.377905354E1,-1.069013402E-2,8.994983882E-2,2.716668367E0
1.378118109E1,-1.069013402E-2,9.239330143E-2,2.716668367E0
1.378330864E1,-1.069013402E-2,9.361502528E-2,2.717890024E0
1.378543625E1,-9.468403645E-3,9.117157012E-2,2.716668367E0
1.378756380E1,-1.313359290E-2,8.872810751E-2,2.716668367E0
1.378969140E1,-1.435532235E-2,8.139773458E-2,2.716668367E0
1.379181895E1,-1.557705179E-2,8.139773458E-2,2.717890024E0
1.379394656E1,-1.557705179E-2,8.750637621E-2,2.719111919E0
1.379607411E1,-1.679878123E-2,9.239330143E-2,2.720333576E0
1.379820172E1,-1.802051067E-2,9.239330143E-2,2.723998785E0
1.380032927E1,-1.802051067E-2,8.994983882E-2,2.725220442E0
1.380245687E1,-1.924224012E-2,8.261945844E-2,2.726442337E0
1.380458442E1,-1.802051067E-2,8.139773458E-2,2.726442337E0
1.380671198E1,-1.679878123E-2,9.117157012E-2,2.730107307E0
1.380883958E1,-1.679878123E-2,9.117157012E-2,2.732550859E0
1.381096713E1,-1.557705179E-2,8.994983882E-2,2.736216068E0
1.381309474E1,-1.557705179E-2,9.117157012E-2,2.737437725E0
1.381522229E1,-1.313359290E-2,9.239330143E-2,2.742324829E0
1.381734989E1,-1.191186346E-2,9.117157012E-2,2.742324829E0
1.381947744E1,-1.313359290E-2,8.872810751E-2,2.744768143E0
1.382160505E1,-1.313359290E-2,8.750637621E-2,2.745989799E0
1.382373260E1,-1.435532235E-2,8.628465235E-2,2.747211695E0
1.382586015E1,-1.802051067E-2,6.429351866E-2,2.745989799E0
1.382798776E1,-2.535088919E-2,1.908952370E-2,2.744768143E0
1.383011531E1,-2.168569900E-2,-6.566796452E-3,2.743546486E0
1.383224291E1,-1.924224012E-2,5.650499370E-3,2.747211695E0
1.383437047E1,-2.290742844E-2,2.275471389E-2,2.749655008E0
1.383649807E1,-2.657261863E-2,3.252854943E-2,2.752098560E0
1.383862562E1,-2.412915789E-2,2.397644334E-2,2.758207083E0
1.384075322E1,-1.924224012E-2,1.664606482E-2,2.763094187E0
1.384288078E1,-1.557705179E-2,1.542433538E-2,2.770424604E0
1.384500833E1,-1.435532235E-2,2.764163166E-2,2.775311470E0
1.384713593E1,-1.679878123E-2,4.230238497E-2,2.778976679E0
1.384926349E1,-2.046396956E-2,5.940660089E-2,2.778976679E0
1.385139109E1,-2.290742844E-2,8.139773458E-2,2.776533127E0
1.385351864E1,-2.901607752E-2,1.070540547E-1,2.772867918E0
1.385564625E1,-3.145953640E-2,1.253799945E-1,2.770424604E0
1.385777380E1,-3.268126398E-2,1.388190240E-1,2.769202709E0
1.385990140E1,-3.145953640E-2,1.461493969E-1,2.767981052E0
1.386202895E1,-3.268126398E-2,1.510363221E-1,2.770424604E0
1.386415656E1,-3.023780696E-2,1.485928595E-1,2.770424604E0
1.386628411E1,-2.535088919E-2,1.437059343E-1,2.775311470E0
1.386841166E1,-1.557705179E-2,1.204930767E-1,2.781419992E0
1.387053927E1,-4.581485875E-3,9.483675659E-2,2.787528753E0
1.387266682E1,-2.138026757E-3,8.139773458E-2,2.793637276E0
1.387479442E1,-2.138026757E-3,8.750637621E-2,2.799746037E0
1.387692198E1,-3.359756200E-3,9.972367436E-2,2.802189350E0
1.387904958E1,-7.024944760E-3,1.143844277E-1,2.805854559E0
1.388117713E1,-5.803215317E-3,1.217148080E-1,2.814406872E0
1.388330474E1,-3.359756200E-3,1.143844277E-1,2.822958946E0
1.388543229E1,2.748891478E-3,1.094975099E-1,2.830289125E0
1.388755984E1,-5.803215317E-3,9.239330143E-2,2.838841438E0
1.388968744E1,-3.359756200E-3,9.239330143E-2,2.848615170E0
1.389181500E1,-7.024944760E-3,8.261945844E-2,2.857167244E0
1.389394260E1,-3.359756200E-3,9.728021920E-2,2.865719318E0
1.389607015E1,-8.246674202E-3,1.021671370E-1,2.873049736E0
1.389819776E1,-7.024944760E-3,1.046105921E-1,2.880380154E0
1.390032531E1,-4.581485875E-3,1.131627038E-1,2.888932228E0
1.390245291E1,-9.162971983E-4,1.143844277E-1,2.899927855E0
1.390458046E1,-8.246674202E-3,1.033888608E-1,2.908479929E0
1.390670807E1,-7.024944760E-3,1.217148080E-1,2.919475555E0
1.390883562E1,-9.468403645E-3,1.290451884E-1,2.926805973E0
1.391096323E1,-9.468403645E-3,1.278234571E-1,2.934136152E0
1.391309078E1,-8.246674202E-3,1.168278903E-1,2.943910122E0
1.391521838E1,-8.246674202E-3,1.082757786E-1,2.951240540E0
1.391734593E1,-9.468403645E-3,1.021671370E-1,2.957349062E0
1.391947349E1,-5.803215317E-3,1.143844277E-1,2.961014271E0
1.392160109E1,-1.924224012E-2,1.033888608E-1,2.956127405E0
1.392372864E1,-5.803215317E-3,1.009454057E-1,2.953683853E0
1.392585625E1,-5.803215317E-3,1.082757786E-1,2.950018644E0
1.392798380E1,-7.024944760E-3,1.192713454E-1,2.946353436E0
1.393011140E1,-5.803215317E-3,1.217148080E-1,2.941466570E0
1.393223895E1,-5.803215317E-3,1.217148080E-1,2.940244913E0
1.393436651E1,-9.468403645E-3,1.107192412E-1,2.940244913E0
1.393649411E1,-4.581485875E-3,8.994983882E-2,2.945131779E0
1.393862166E1,-2.138026757E-3,8.872810751E-2,2.959792614E0
1.394074927E1,-8.246674202E-3,9.239330143E-2,2.975675106E0
1.394287682E1,-4.581485875E-3,1.009454057E-1,2.997666121E0
1.394500442E1,-5.803215317E-3,8.750637621E-2,3.015992165E0
1.394713198E1,-3.359756200E-3,9.239330143E-2,3.035539865E0
1.394925958E1,-4.581485875E-3,1.009454057E-1,3.052644014E0
1.395138713E1,-8.246674202E-3,1.021671370E-1,3.067304850E0
1.395351468E1,-7.024944760E-3,1.058323234E-1,3.083187342E0
1.395564229E1,-7.024944760E-3,1.033888608E-1,3.096626282E0
1.395776984E1,-3.359756200E-3,1.107192412E-1,3.114952326E0
1.395989744E1,-1.069013402E-2,1.082757786E-1,3.125947714E0
1.396202500E1,-8.246674202E-3,1.217148080E-1,3.141830206E0
1.396415260E1,-1.191186346E-2,1.327103674E-1,3.156491041E0
1.396628015E1,-7.024944760E-3,1.302669197E-1,3.172373533E0
1.396840776E1,-1.069013402E-2,1.229365394E-1,3.188256025E0
1.397053531E1,-1.313359290E-2,1.192713454E-1,3.204138517E0
1.397266291E1,-1.191186346E-2,1.253799945E-1,3.222464323E0
1.397479047E1,-1.435532235E-2,1.180496216E-1,3.235903502E0
1.397691802E1,-1.191186346E-2,1.253799945E-1,3.246899128E0
1.397904562E1,-1.679878123E-2,1.217148080E-1,3.254229307E0
1.398117323E1,-1.557705179E-2,1.241582632E-1,3.264003277E0
1.398330078E1,-1.679878123E-2,1.192713454E-1,3.273777008E0
1.398542833E1,-1.557705179E-2,1.168278903E-1,3.281107426E0
1.398755593E1,-1.191186346E-2,1.204930767E-1,3.288437843E0
1.398968348E1,-1.435532235E-2,1.131627038E-1,3.296989918E0
1.399181109E1,-1.802051067E-2,9.728021920E-2,3.298211575E0
1.399393864E1,-1.679878123E-2,9.850194305E-2,3.300655127E0
1.399606625E1,-1.191186346E-2,1.094975099E-1,3.303098679E0
1.399819380E1,-1.313359290E-2,1.082757786E-1,3.305541992E0
1.400032140E1,-1.313359290E-2,1.119409725E-1,3.307985544E0
1.400244895E1,-1.802051067E-2,1.241582632E-1,3.314094067E0
1.400457651E1,-1.191186346E-2,1.266017258E-1,3.321424484E0
1.400670411E1,-1.191186346E-2,1.094975099E-1,3.325089693E0
1.400883166E1,-1.313359290E-2,1.217148080E-1,3.329976559E0
1.401095927E1,-1.069013402E-2,1.314886510E-1,3.332420111E0
1.401308682E1,-1.557705179E-2,1.107192412E-1,3.327533245E0
1.401521442E1,-1.435532235E-2,1.058323234E-1,3.326311350E0
1.401734198E1,-1.557705179E-2,1.070540547E-1,3.322646141E0
1.401946958E1,-1.069013402E-2,1.046105921E-1,3.320202827E0
1.402159713E1,-1.313359290E-2,1.107192412E-1,3.315315962E0
1.402372468E1,-1.191186346E-2,1.082757786E-1,3.309207201E0
1.402585229E1,-1.191186346E-2,1.082757786E-1,3.304320335E0
1.402797984E1,-1.557705179E-2,1.070540547E-1,3.299433470E0
1.403010744E1,-1.557705179E-2,1.131627038E-1,3.295768261E0
1.403223500E1,-1.435532235E-2,1.119409725E-1,3.293324709E0
1.403436260E1,-1.313359290E-2,1.046105921E-1,3.287216187E0
1.403649015E1,-1.313359290E-2,9.850194305E-2,3.279885769E0
1.403861776E1,-1.069013402E-2,1.021671370E-1,3.270111799E0
1.404074531E1,-7.024944760E-3,8.628465235E-2,3.266446590E0
1.404287291E1,-7.024944760E-3,7.651081681E-2,3.261559725E0
1.404500047E1,-8.246674202E-3,9.972367436E-2,3.251785994E0
1.404712802E1,-1.313359290E-2,1.009454057E-1,3.240790367E0
1.404925562E1,-1.313359290E-2,1.033888608E-1,3.231016636E0
1.405138317E1,-1.679878123E-2,1.131627038E-1,3.223686218E0
1.405351078E1,-1.313359290E-2,1.107192412E-1,3.212690592E0
1.405563833E1,-1.313359290E-2,9.972367436E-2,3.202916861E0
1.405776593E1,-1.191186346E-2,1.009454057E-1,3.195586443E0
1.405989349E1,-1.069013402E-2,9.239330143E-2,3.187034369E0
1.406202109E1,-7.024944760E-3,8.017600328E-2,3.178482056E0
1.406414864E1,-4.581485875E-3,7.162389904E-2,3.165043116E0
1.406627619E1,-4.581485875E-3,7.406735420E-2,3.155269384E0
1.406840380E1,-8.246674202E-3,7.651081681E-2,3.147938967E0
1.407053135E1,-4.581485875E-3,8.384118974E-2,3.140608549E0
1.407265895E1,-8.246674202E-3,8.628465235E-2,3.134499788E0
1.407478651E1,-9.468403645E-3,7.895427197E-2,3.129612923E0
1.407691411E1,-8.246674202E-3,7.773254067E-2,3.128391266E0
1.407904166E1,-9.468403645E-3,8.750637621E-2,3.128391266E0
1.408116927E1,-1.191186346E-2,9.483675659E-2,3.122282505E0
1.408329682E1,-1.435532235E-2,1.107192412E-1,3.114952326E0
1.408542442E1,-1.557705179E-2,1.156061590E-1,3.107621908E0
1.408755198E1,-1.557705179E-2,1.046105921E-1,3.103956699E0
1.408967953E1,-1.435532235E-2,1.107192412E-1,3.094182730E0
1.409180713E1,-1.069013402E-2,1.192713454E-1,3.085630655E0
1.409393468E1,-8.246674202E-3,9.850194305E-2,3.077078581E0
1.409606229E1,-8.246674202E-3,1.058323234E-1,3.068526506E0
1.409818984E1,-8.246674202E-3,1.070540547E-1,3.059974432E0
1.410031744E1,-9.468403645E-3,9.850194305E-2,3.052644014E0
1.410244500E1,-7.024944760E-3,1.131627038E-1,3.042870283E0
1.410457260E1,-9.468403645E-3,9.728021920E-2,3.029431105E0
1.410670015E1,-5.803215317E-3,8.750637621E-2,3.017213821E0
1.410882770E1,-5.803215317E-3,9.483675659E-2,3.003774881E0
1.411095531E1,-1.069013402E-2,8.994983882E-2,2.986670732E0
1.411308286E1,-7.024944760E-3,8.384118974E-2,2.970788240E0
1.411521046E1,-7.024944760E-3,8.506292105E-2,2.956127405E0
1.411733802E1,-5.803215317E-3,8.261945844E-2,2.942688465E0
1.411946562E1,-5.803215317E-3,7.651081681E-2,2.930471182E0
1.412159317E1,-2.138026757E-3,7.651081681E-2,2.913366795E0
1.412372078E1,-3.359756200E-3,7.528908551E-2,2.895040989E0
1.412584833E1,-2.138026757E-3,8.261945844E-2,2.879158497E0
1.412797593E1,-9.468403645E-3,9.117157012E-2,2.860832453E0
1.413010349E1,-8.246674202E-3,9.850194305E-2,2.843728304E0
1.413223104E1,-7.024944760E-3,9.117157012E-2,2.822958946E0
1.413435864E1,-9.468403645E-3,9.972367436E-2,2.803411245E0
1.413648619E1,-8.246674202E-3,9.117157012E-2,2.782641888E0
1.413861380E1,-5.803215317E-3,8.994983882E-2,2.763094187E0
1.414074135E1,-5.803215317E-3,9.972367436E-2,2.743546486E0
1.414286895E1,-8.246674202E-3,9.850194305E-2,2.722777128E0
1.414499651E1,-8.246674202E-3,1.046105921E-1,2.705672741E0
1.414712411E1,-7.024944760E-3,9.117157012E-2,2.686125040E0
1.414925166E1,-5.803215317E-3,9.483675659E-2,2.666577578E0
1.415137927E1,-7.024944760E-3,9.972367436E-2,2.648251534E0
1.415350682E1,-5.803215317E-3,9.239330143E-2,2.633590698E0
1.415563437E1,-8.246674202E-3,9.850194305E-2,2.620151758E0
1.415776198E1,-1.313359290E-2,1.009454057E-1,2.610378027E0
1.415988953E1,-8.246674202E-3,1.070540547E-1,2.598160505E0
1.416201713E1,-1.191186346E-2,8.872810751E-2,2.583499908E0
1.416414468E1,-7.024944760E-3,7.651081681E-2,2.573725939E0
1.416627229E1,-1.069013402E-2,8.750637621E-2,2.559065342E0
1.416839984E1,-7.024944760E-3,8.628465235E-2,2.545626163E0
1.417052744E1,-7.024944760E-3,6.918043643E-2,2.527300358E0
1.417265500E1,-5.803215317E-3,8.261945844E-2,2.516304731E0
1.417478255E1,-5.803215317E-3,7.895427197E-2,2.506531000E0
1.417691015E1,-5.803215317E-3,8.017600328E-2,2.496757030E0
1.417903770E1,-3.359756200E-3,8.506292105E-2,2.489426613E0
1.418116531E1,-7.024944760E-3,7.651081681E-2,2.478431225E0
1.418329286E1,-4.581485875E-3,8.017600328E-2,2.467435598E0
1.418542047E1,-5.803215317E-3,7.773254067E-2,2.457661629E0
1.418754802E1,-5.803215317E-3,8.261945844E-2,2.449109554E0
1.418967562E1,-8.246674202E-3,8.506292105E-2,2.433227062E0
1.419180317E1,-4.581485875E-3,8.261945844E-2,2.422231674E0
1.419393078E1,-8.246674202E-3,8.384118974E-2,2.414901257E0
1.419605833E1,-7.024944760E-3,8.994983882E-2,2.406349182E0
1.419818588E1,-7.024944760E-3,8.628465235E-2,2.399018764E0
1.420031348E1,-4.581485875E-3,8.384118974E-2,2.392910004E0
1.420244109E1,-7.024944760E-3,9.117157012E-2,2.386801481E0
1.420456864E1,-5.803215317E-3,8.384118974E-2,2.378249407E0
1.420669619E1,-4.581485875E-3,8.261945844E-2,2.364810228E0
1.420882380E1,-8.246674202E-3,8.139773458E-2,2.351371288E0
1.421095135E1,-8.246674202E-3,7.040216774E-2,2.340375662E0
1.421307895E1,-9.468403645E-3,7.162389904E-2,2.333045244E0
1.421520651E1,-1.069013402E-2,7.773254067E-2,2.326936722E0
1.421733406E1,-8.246674202E-3,7.284562290E-2,2.324493170E0
1.421946166E1,-7.024944760E-3,7.162389904E-2,2.329380035E0
1.422158927E1,-8.246674202E-3,7.651081681E-2,2.334267139E0
1.422371682E1,-9.468403645E-3,7.651081681E-2,2.342819214E0
1.422584437E1,-7.024944760E-3,7.162389904E-2,2.351371288E0
1.422797198E1,-7.024944760E-3,7.528908551E-2,2.367253780E0
1.423009953E1,-7.024944760E-3,8.017600328E-2,2.378249407E0
1.423222713E1,-8.246674202E-3,8.017600328E-2,2.388023138E0
1.423435468E1,-5.803215317E-3,8.017600328E-2,2.397796869E0
1.423648224E1,-7.024944760E-3,7.528908551E-2,2.405127287E0
1.423860984E1,-8.246674202E-3,7.895427197E-2,2.416122913E0
1.424073744E1,-8.246674202E-3,8.261945844E-2,2.425896645E0
1.424286500E1,-7.024944760E-3,8.139773458E-2,2.433227062E0
1.424499255E1,-7.024944760E-3,8.139773458E-2,2.440557480E0
1.424712015E1,-7.024944760E-3,8.139773458E-2,2.450331450E0
1.424924770E1,-5.803215317E-3,8.017600328E-2,2.463770390E0
1.425137531E1,-5.803215317E-3,8.994983882E-2,2.477209330E0
1.425350286E1,-9.468403645E-3,9.117157012E-2,2.491870165E0
1.425563047E1,-8.246674202E-3,8.750637621E-2,2.502865791E0
1.425775802E1,-9.468403645E-3,9.117157012E-2,2.518748283E0
1.425988557E1,-1.069013402E-2,9.239330143E-2,2.535852432E0
1.426201317E1,-9.468403645E-3,9.361502528E-2,2.555400133E0
1.426414078E1,-8.246674202E-3,9.483675659E-2,2.577391148E0
1.426626833E1,-1.069013402E-2,9.972367436E-2,2.596938848E0
1.426839588E1,-9.468403645E-3,9.483675659E-2,2.611599684E0
1.427052348E1,-8.246674202E-3,9.483675659E-2,2.626260519E0
1.427265104E1,-8.246674202E-3,9.239330143E-2,2.640921116E0
1.427477864E1,-8.246674202E-3,9.972367436E-2,2.653138399E0
1.427690619E1,-9.468403645E-3,9.728021920E-2,2.665355682E0
1.427903380E1,-9.468403645E-3,8.994983882E-2,2.677572966E0
1.428116135E1,-7.024944760E-3,9.728021920E-2,2.689790249E0
1.428328895E1,-1.069013402E-2,9.239330143E-2,2.699564219E0
1.428541651E1,-7.024944760E-3,9.117157012E-2,2.713003159E0
1.428754406E1,-8.246674202E-3,8.872810751E-2,2.722777128E0
1.428967166E1,-1.191186346E-2,7.528908551E-2,2.734994411E0
1.429179922E1,-1.069013402E-2,8.384118974E-2,2.747211695E0
1.429392682E1,-9.162971983E-4,9.483675659E-2,2.761872292E0
1.429605437E1,-2.138026757E-3,8.384118974E-2,2.777754784E0
1.429818198E1,2.748891478E-3,1.009454057E-1,2.794859171E0
1.430030953E1,3.054323897E-4,1.107192412E-1,2.804632902E0
1.430243713E1,-1.313359290E-2,6.062832847E-2,2.813184977E0
1.430456468E1,-1.069013402E-2,7.895427197E-2,2.826624155E0
1.430669224E1,-1.069013402E-2,9.605848789E-2,2.840063095E0
1.430881984E1,-1.191186346E-2,9.239330143E-2,2.853502035E0
1.431094744E1,-8.246674202E-3,1.119409725E-1,2.870606422E0
1.431307500E1,-8.246674202E-3,1.253799945E-1,2.882823706E0
1.431520255E1,3.054323897E-4,1.204930767E-1,2.896262646E0
1.431733015E1,3.054323897E-4,1.449276656E-1,2.906036377E0
1.431945770E1,-1.069013402E-2,1.107192412E-1,2.912145138E0
1.432158531E1,-8.246674202E-3,8.994983882E-2,2.921918869E0
1.432371286E1,-7.024944760E-3,1.180496216E-1,2.926805973E0
1.432584046E1,-7.024944760E-3,1.070540547E-1,2.935358047E0
1.432796802E1,-7.024944760E-3,9.728021920E-2,2.937801361E0
1.433009557E1,-5.803215317E-3,1.119409725E-1,2.941466570E0
1.433222317E1,-7.024944760E-3,9.728021920E-2,2.941466570E0
1.433435072E1,-3.359756200E-3,9.850194305E-2,2.945131779E0
1.433647833E1,-8.246674202E-3,9.728021920E-2,2.945131779E0
1.433860588E1,-4.581485875E-3,9.239330143E-2,2.951240540E0
1.434073349E1,3.054323897E-4,1.046105921E-1,2.954905748E0
1.434286104E1,-7.024944760E-3,8.994983882E-2,2.958570957E0
1.434498864E1,-2.138026757E-3,9.605848789E-2,2.964679480E0
1.434711619E1,-8.246674202E-3,9.850194305E-2,2.969566345E0
1.434924375E1,-3.359756200E-3,9.117157012E-2,2.976896763E0
1.435137135E1,-9.468403645E-3,8.994983882E-2,2.981783628E0
1.435349890E1,-1.191186346E-2,8.506292105E-2,2.989114046E0
1.435562651E1,-4.581485875E-3,1.046105921E-1,2.990335703E0
1.435775406E1,-7.024944760E-3,1.070540547E-1,2.984227180E0
1.435988166E1,-8.246674202E-3,9.117157012E-2,2.978118420E0
1.436200922E1,-5.803215317E-3,9.239330143E-2,2.973231554E0
1.436413682E1,-4.581485875E-3,1.058323234E-1,2.968344688E0
1.436626437E1,-7.024944760E-3,1.033888608E-1,2.962235928E0
1.436839198E1,-8.246674202E-3,9.239330143E-2,2.959792614E0
1.437051953E1,-7.024944760E-3,1.033888608E-1,2.957349062E0
1.437264713E1,-5.803215317E-3,1.094975099E-1,2.956127405E0
1.437477468E1,-4.581485875E-3,1.107192412E-1,2.953683853E0
1.437690224E1,-7.024944760E-3,1.058323234E-1,2.950018644E0
1.437902984E1,-7.024944760E-3,9.483675659E-2,2.943910122E0
1.438115739E1,-8.246674202E-3,9.239330143E-2,2.937801361E0
1.438328500E1,-5.803215317E-3,9.605848789E-2,2.932914495E0
1.438541255E1,-3.359756200E-3,9.728021920E-2,2.925584078E0
1.438754015E1,-3.359756200E-3,9.728021920E-2,2.919475555E0
1.438966770E1,-5.803215317E-3,9.239330143E-2,2.912145138E0
1.439179531E1,-7.024944760E-3,8.872810751E-2,2.907258272E0
1.439392286E1,-1.069013402E-2,8.506292105E-2,2.903593063E0
1.439605041E1,-1.435532235E-2,8.872810751E-2,2.893819094E0
1.439817802E1,-1.069013402E-2,8.750637621E-2,2.886488914E0
1.440030562E1,-1.435532235E-2,9.117157012E-2,2.882823706E0
1.440243317E1,-1.313359290E-2,9.728021920E-2,2.881601810E0
1.440456073E1,-8.246674202E-3,1.046105921E-1,2.877936602E0
1.440668833E1,-7.024944760E-3,1.046105921E-1,2.875493288E0
1.440881588E1,-5.803215317E-3,1.021671370E-1,2.869384527E0
1.441094348E1,-4.581485875E-3,1.046105921E-1,2.866941214E0
1.441307104E1,-2.138026757E-3,1.021671370E-1,2.866941214E0
1.441519859E1,-5.803215317E-3,1.009454057E-1,2.864497662E0
1.441732619E1,-8.246674202E-3,9.483675659E-2,2.862054110E0
1.441945375E1,-1.069013402E-2,9.117157012E-2,2.857167244E0
1.442158135E1,-1.069013402E-2,8.628465235E-2,2.852280378E0
1.442370890E1,-1.069013402E-2,8.506292105E-2,2.848615170E0
1.442583651E1,-9.468403645E-3,9.117157012E-2,2.844949961E0
1.442796406E1,-7.024944760E-3,9.605848789E-2,2.843728304E0
1.443009166E1,-5.803215317E-3,9.605848789E-2,2.840063095E0
1.443221922E1,-5.803215317E-3,9.361502528E-2,2.838841438E0
1.443434682E1,-9.468403645E-3,9.117157012E-2,2.835176229E0
1.443647437E1,-1.069013402E-2,8.750637621E-2,2.832732677E0
1.443860198E1,-1.069013402E-2,8.506292105E-2,2.831511021E0
1.444072953E1,-9.468403645E-3,8.506292105E-2,2.831511021E0
1.444285708E1,-8.246674202E-3,8.872810751E-2,2.835176229E0
1.444498468E1,-8.246674202E-3,9.117157012E-2,2.838841438E0
1.444711224E1,-7.024944760E-3,9.117157012E-2,2.842506647E0
1.444923984E1,-9.468403645E-3,8.994983882E-2,2.848615170E0
1.445136739E1,-9.468403645E-3,8.628465235E-2,2.854723930E0
1.445349500E1,-8.246674202E-3,8.384118974E-2,2.862054110E0
1.445562255E1,-8.246674202E-3,8.628465235E-2,2.870606422E0
1.445775010E1,-8.246674202E-3,8.628465235E-2,2.882823706E0
1.445987770E1,-8.246674202E-3,8.628465235E-2,2.893819094E0
1.446200526E1,-8.246674202E-3,8.384118974E-2,2.909701586E0
1.446413286E1,-9.468403645E-3,9.239330143E-2,2.924362421E0
1.446626041E1,-4.581485875E-3,9.605848789E-2,2.940244913E0
1.446838802E1,-2.138026757E-3,9.728021920E-2,2.956127405E0
1.447051557E1,-2.138026757E-3,1.009454057E-1,2.970788240E0
1.447264317E1,-2.138026757E-3,1.021671370E-1,2.980561972E0
1.447477072E1,-9.162971983E-4,9.850194305E-2,2.986670732E0
1.447689833E1,-2.138026757E-3,1.009454057E-1,2.998888016E0
1.447902588E1,-9.162971983E-4,1.021671370E-1,3.009883404E0
1.448115343E1,-9.162971983E-4,9.972367436E-2,3.018435478E0
1.448328104E1,-2.138026757E-3,9.728021920E-2,3.024544239E0
1.448540859E1,-9.162971983E-4,9.728021920E-2,3.025765896E0
1.448753619E1,-2.138026757E-3,9.972367436E-2,3.030653000E0
1.448966375E1,-4.581485875E-3,1.021671370E-1,3.031874657E0
1.449179135E1,-5.803215317E-3,1.009454057E-1,3.037983179E0
1.449391890E1,-9.468403645E-3,1.009454057E-1,3.041648388E0
1.449604651E1,-1.069013402E-2,9.972367436E-2,3.045313597E0
1.449817406E1,-1.069013402E-2,1.009454057E-1,3.053865671E0
1.450030166E1,-9.468403645E-3,1.009454057E-1,3.066082954E0
1.450242922E1,-9.468403645E-3,1.070540547E-1,3.075856924E0
1.450455677E1,-9.468403645E-3,1.094975099E-1,3.088074207E0
1.450668437E1,-5.803215317E-3,1.119409725E-1,3.100291491E0
1.450881192E1,-7.024944760E-3,1.143844277E-1,3.108843565E0
1.451093953E1,-7.024944760E-3,1.070540547E-1,3.119839191E0
1.451306708E1,-8.246674202E-3,1.082757786E-1,3.128391266E0
1.451519468E1,-1.069013402E-2,1.046105921E-1,3.136943340E0
1.451732224E1,-8.246674202E-3,1.021671370E-1,3.145495415E0
1.451944984E1,-9.468403645E-3,1.033888608E-1,3.155269384E0
1.452157739E1,-9.468403645E-3,1.046105921E-1,3.167486668E0
1.452370500E1,-7.024944760E-3,1.058323234E-1,3.177260399E0
1.452583255E1,-5.803215317E-3,1.119409725E-1,3.188256025E0
1.452796015E1,-4.581485875E-3,1.156061590E-1,3.201694965E0
1.453008770E1,-4.581485875E-3,1.119409725E-1,3.224907875E0
1.453221526E1,-3.359756200E-3,1.119409725E-1,3.244455576E0
1.453434286E1,3.054323897E-4,1.131627038E-1,3.265224934E0
1.453647041E1,1.527161920E-3,1.168278903E-1,3.285994291E0
1.453859802E1,3.970621154E-3,1.131627038E-1,3.304320335E0
1.454072557E1,2.748891478E-3,1.131627038E-1,3.318981171E0
1.454285317E1,1.527161920E-3,1.082757786E-1,3.329976559E0
1.454498072E1,-9.468403645E-3,1.094975099E-1,3.334863663E0
1.454710833E1,-1.679878123E-2,9.605848789E-2,3.338528633E0
